Направление расходов,Наименование вида расходов,Вид объекта,Дата проведения,Конечный остаток
"Светланская,71  ",ЭЭ,Здание,21.11.2019,169396.34
"Светланская,71  ",ЭЭ,Здание,18.12.2019,158522.33
"Светланская,71",ЭЭ,пристройка,18.01.2019,64545.96
"Светланская,71",ЭЭ,пристройка,19.02.2019,78487.91
"Светланская,71",ЭЭ,пристройка,19.03.2019,77308.89
"Светланская,71",ЭЭ,пристройка,22.04.2019,71173.34
"Светланская,71",ЭЭ,пристройка,21.05.2019,71571.83
"Светланская,71",ЭЭ,пристройка,18.06.2019,60089.22
"Светланская,71",ЭЭ,пристройка,19.07.2019,58463.55
"Светланская,71",ЭЭ,пристройка,20.08.2019,53560.3
"Светланская,71",ЭЭ,пристройка,18.09.2019,162193.49
"Светланская,71",ЭЭ,пристройка,21.10.2019,68413.67
"Светланская,71",ЭЭ,пристройка,21.11.2019,77387.73
"Светланская,71",ЭЭ,пристройка,18.12.2019,62037.74
"Светланская,73  ",ЭЭ,Здание,18.01.2019,26454.2
"Светланская,73  ",ЭЭ,Здание,19.02.2019,18019.51
"Светланская,73  ",ЭЭ,Здание,19.03.2019,27446.92
"Светланская,73  ",ЭЭ,Здание,22.04.2019,20667.51
"Светланская,73  ",ЭЭ,Здание,21.05.2019,20351.88
"Светланская,73  ",ЭЭ,Здание,18.06.2019,13907.77
"Светланская,73  ",ЭЭ,Здание,19.07.2019,19623.1
"Светланская,73  ",ЭЭ,Здание,20.08.2019,13978.54
"Светланская,73  ",ЭЭ,Здание,18.09.2019,30748.55
"Светланская,73  ",ЭЭ,Здание,21.10.2019,17458.24
"Светланская,73  ",ЭЭ,Здание,21.11.2019,22615.79
"Светланская,73  ",ЭЭ,Здание,18.12.2019,25080.41
"Светланская,73А ",ЭЭ,Здание,18.01.2019,21550.9
"Светланская,73А ",ЭЭ,Здание,19.02.2019,12837.49
"Светланская,73А ",ЭЭ,Здание,19.03.2019,13012.56
"Светланская,73А ",ЭЭ,Здание,22.04.2019,13379.19
"Светланская,73А ",ЭЭ,Здание,21.05.2019,22073.56
"Светланская,73А ",ЭЭ,Здание,18.06.2019,6840.84
"Светланская,73А ",ЭЭ,Здание,19.07.2019,5928.64
"Светланская,73А ",ЭЭ,Здание,20.08.2019,6236.76
"Светланская,73А ",ЭЭ,Здание,18.09.2019,4228.3
"Светланская,73А ",ЭЭ,Здание,21.10.2019,4883.25
"Светланская,73А ",ЭЭ,Здание,21.11.2019,7696.79
"Светланская,73А ",ЭЭ,Здание,18.12.2019,6335.19
"Светланская,73А ",ЭЭ,Здание,24.12.2019,-10.83
"Океанский пр-т, 34  ",ЭЭ,Здание,18.01.2019,355766.61
"Океанский пр-т, 34  ",ЭЭ,Здание,19.02.2019,361653.1
"Океанский пр-т, 34  ",ЭЭ,Здание,19.03.2019,366487.33
"Океанский пр-т, 34  ",ЭЭ,Здание,22.04.2019,321405.55
"Океанский пр-т, 34  ",ЭЭ,Здание,21.05.2019,361674.8
"Океанский пр-т, 34  ",ЭЭ,Здание,18.06.2019,303901.32
"Океанский пр-т, 34  ",ЭЭ,Здание,19.07.2019,337875.8
"Океанский пр-т, 34  ",ЭЭ,Здание,20.08.2019,284765.94
"Океанский пр-т, 34  ",ЭЭ,Здание,18.09.2019,540688.45
"Океанский пр-т, 34  ",ЭЭ,Здание,21.10.2019,344955.01
"Океанский пр-т, 34  ",ЭЭ,Здание,21.11.2019,379162.81
"Океанский пр-т, 34  ",ЭЭ,Здание,18.12.2019,357374.16
"Находка, Находкинский пр-т, 13   ",ЭЭ,Здание,18.01.2019,44483.46
"Находка, Находкинский пр-т, 13   ",ЭЭ,Здание,19.02.2019,50057.42
"Находка, Находкинский пр-т, 13   ",ЭЭ,Здание,19.03.2019,43531.24
"Находка, Находкинский пр-т, 13   ",ЭЭ,Здание,19.04.2019,47149.54
"Находка, Находкинский пр-т, 13   ",ЭЭ,Здание,20.05.2019,47288.02
"Находка, Находкинский пр-т, 13   ",ЭЭ,Здание,19.06.2019,49567.09
"Находка, Находкинский пр-т, 13   ",ЭЭ,Здание,19.07.2019,47507.98
"Находка, Находкинский пр-т, 13   ",ЭЭ,Здание,20.08.2019,55444.57
"Находка, Находкинский пр-т, 13   ",ЭЭ,Здание,19.09.2019,57464.53
"Находка, Находкинский пр-т, 13   ",ЭЭ,Здание,18.10.2019,51057.67
"Находка, Находкинский пр-т, 13   ",ЭЭ,Здание,20.11.2019,49101.26
"Находка, Находкинский пр-т, 13   ",ЭЭ,Здание,18.12.2019,44073.58
"Некрасова, 102   ",ЭЭ,Здание,21.01.2019,161828.89
"Некрасова, 102   ",ЭЭ,Здание,21.02.2019,187713.42
"Некрасова, 102   ",ЭЭ,Здание,21.03.2019,154909.12
"Некрасова, 102   ",ЭЭ,Здание,23.04.2019,143802.86
"Некрасова, 102   ",ЭЭ,Здание,21.05.2019,139815.89
"Некрасова, 102   ",ЭЭ,Здание,21.06.2019,110525.06
"Некрасова, 102   ",ЭЭ,Здание,19.07.2019,101411.45
"Некрасова, 102   ",ЭЭ,Здание,28.08.2019,139175.92
"Некрасова, 102   ",ЭЭ,Здание,18.09.2019,142267.97
"Некрасова, 102   ",ЭЭ,Здание,23.10.2019,135207.58
"Некрасова, 102   ",ЭЭ,Здание,20.11.2019,138767.93
"Некрасова, 102   ",ЭЭ,Здание,20.12.2019,148062.88
"Пушкина,59 ",ЭЭ,Здание,18.01.2019,14070.52
"Пушкина,59 ",ЭЭ,Здание,19.02.2019,5305.75
"Пушкина,59 ",ЭЭ,Здание,24.04.2019,14671.78
"Пушкина,59 ",ЭЭ,Здание,24.05.2019,16544.88
"Пушкина,59 ",ЭЭ,Здание,18.06.2019,14585.89
"Пушкина,59 ",ЭЭ,Здание,22.07.2019,15652.12
"Пушкина,59 ",ЭЭ,Здание,20.08.2019,12420.94
"Пушкина,59 ",ЭЭ,Здание,17.09.2019,23156.39
"Пушкина,59 ",ЭЭ,Здание,22.10.2019,14664.53
"Пушкина,59 ",ЭЭ,Здание,20.11.2019,16131.46
"Пушкина,59 ",ЭЭ,Здание,20.12.2019,14944.36
"Тихоокеанская, 50 ",ЭЭ,Здание,22.01.2019,417.7
"Тихоокеанская, 50 ",ЭЭ,Здание,21.02.2019,55.72
"Тихоокеанская, 50 ",ЭЭ,Здание,17.04.2019,43.16
"Пушкинская, 8Б ",ЭЭ,Здание,21.05.2019,214.63
"Пушкинская, 8Б ",ЭЭ,Здание,18.06.2019,776.36
"Пушкинская, 8Б ",ЭЭ,Здание,19.07.2019,95.22
"Пушкинская, 8Б ",ЭЭ,Здание,20.08.2019,63.96
"Пушкинская, 8Б ",ЭЭ,Здание,18.09.2019,208.1
"Пушкинская, 8Б ",ЭЭ,Здание,21.10.2019,191.69
"Пушкинская, 8Б ",ЭЭ,Здание,21.11.2019,116.28
"Пушкинская, 8Б ",ЭЭ,Здание,18.12.2019,118.34
"Благовещенск, пер.Святителя Иннокентия, 17",ВО,пристройка,25.01.2019,187.15
"Благовещенск, пер.Святителя Иннокентия, 17",ВО,пристройка,27.02.2019,374.3
"Благовещенск, пер.Святителя Иннокентия, 17",ВО,пристройка,07.03.2019,-25.67
"Благовещенск, пер.Святителя Иннокентия, 17",ВО,пристройка,22.03.2019,427.78
"Благовещенск, пер.Святителя Иннокентия, 17",ВО,пристройка,22.04.2019,401.04
"Благовещенск, пер.Святителя Иннокентия, 17",ВО,пристройка,23.05.2019,374.3
"Благовещенск, пер.Святителя Иннокентия, 17",ВО,пристройка,21.06.2019,320.83
"Благовещенск, пер.Святителя Иннокентия, 17",ВО,пристройка,24.07.2019,427.78
"Благовещенск, пер.Святителя Иннокентия, 17",ВО,пристройка,25.07.2019,-9.63
"Благовещенск, пер.Святителя Иннокентия, 17",ВО,пристройка,25.07.2019,-19.25
"Благовещенск, пер.Святителя Иннокентия, 17",ВО,пристройка,23.08.2019,327.52
"Благовещенск, пер.Святителя Иннокентия, 17",ВО,пристройка,25.09.2019,294.1
"Благовещенск, пер.Святителя Иннокентия, 17",ВО,пристройка,23.10.2019,320.83
"Благовещенск, пер.Святителя Иннокентия, 17",ВО,пристройка,22.11.2019,347.57
"Благовещенск, пер.Святителя Иннокентия, 17",ВО,пристройка,24.12.2019,401.04
"Благовещенск, пер.Святителя Иннокентия, 17",ВО,помещение,25.01.2019,26.74
"Благовещенск, пер.Святителя Иннокентия, 17",ВО,помещение,23.10.2019,53.47
"Благовещенск, пер.Святителя Иннокентия, 17",ВО,пристройка к зданию,25.01.2019,294.1
"Благовещенск, пер.Святителя Иннокентия, 17",ВО,пристройка к зданию,27.02.2019,588.19
"Благовещенск, пер.Святителя Иннокентия, 17",ВО,пристройка к зданию,22.03.2019,614.93
"Благовещенск, пер.Святителя Иннокентия, 17",ВО,пристройка к зданию,22.04.2019,614.93
"Благовещенск, пер.Святителя Иннокентия, 17",ВО,пристройка к зданию,23.05.2019,588.19
"Благовещенск, пер.Святителя Иннокентия, 17",ВО,пристройка к зданию,21.06.2019,507.98
"Благовещенск, пер.Святителя Иннокентия, 17",ВО,пристройка к зданию,24.07.2019,668.4
"Благовещенск, пер.Святителя Иннокентия, 17",ВО,пристройка к зданию,23.08.2019,514.67
"Благовещенск, пер.Святителя Иннокентия, 17",ВО,пристройка к зданию,25.09.2019,481.25
"Благовещенск, пер.Святителя Иннокентия, 17",ВО,пристройка к зданию,23.10.2019,507.98
"Благовещенск, пер.Святителя Иннокентия, 17",ВО,пристройка к зданию,22.11.2019,561.46
"Благовещенск, пер.Святителя Иннокентия, 17",ВО,пристройка к зданию,24.12.2019,614.93
"Богдана Хмельницкого, 52/2",ВО,КПП,25.01.2019,2.67
"Богдана Хмельницкого, 52/2",ВО,КПП,27.02.2019,1.6
"Богдана Хмельницкого, 52/2",ВО,КПП,22.03.2019,4.01
"Богдана Хмельницкого, 52/2",ВО,КПП,22.04.2019,6.68
"Богдана Хмельницкого, 52/2",ВО,КПП,23.05.2019,6.68
"Богдана Хмельницкого, 52/2",ВО,КПП,21.06.2019,5.35
"Богдана Хмельницкого, 52/2",ВО,КПП,24.07.2019,4.55
"Богдана Хмельницкого, 52/2",ВО,КПП,23.08.2019,4.55
"Богдана Хмельницкого, 52/2",ВО,КПП,25.09.2019,4.01
"Богдана Хмельницкого, 52/2",ВО,КПП,23.10.2019,4.01
"Богдана Хмельницкого, 52/2",ВО,КПП,22.11.2019,4.28
"Богдана Хмельницкого, 52/2",ВО,КПП,24.12.2019,5.35
"Профсоюзная,12, ",ВО,Здание,04.02.2019,562.46
"Профсоюзная,12, ",ВО,Здание,04.03.2019,562.46
"Профсоюзная,12, ",ВО,Здание,02.04.2019,562.46
"Профсоюзная,12, ",ВО,Здание,08.05.2019,562.46
"Профсоюзная,12, ",ВО,Здание,04.06.2019,562.46
"Профсоюзная,12, ",ВО,Здание,02.07.2019,562.46
"Профсоюзная,12, ",ВО,Здание,01.08.2019,576.29
"Профсоюзная,12, ",ВО,Здание,03.09.2019,576.29
"Профсоюзная,12, ",ВО,Здание,02.10.2019,800.4
"Профсоюзная,12, ",ВО,Здание,05.11.2019,576.29
"Профсоюзная,12, ",ВО,Здание,03.12.2019,576.29
"Профсоюзная,12, ",ВО,Здание,25.12.2019,576.29
"Профсоюзная, 12",ГВС,Здание,04.02.2019,524.7
"Профсоюзная, 12",ГВС,Здание,04.03.2019,524.7
"Профсоюзная, 12",ГВС,Здание,02.04.2019,524.7
"Профсоюзная, 12",ГВС,Здание,08.05.2019,524.7
"Профсоюзная, 12",ГВС,Здание,04.06.2019,524.7
"Профсоюзная, 12",ГВС,Здание,02.07.2019,524.7
"Профсоюзная, 12",ГВС,Здание,02.08.2019,665.53
"Профсоюзная, 12",ГВС,Здание,03.09.2019,665.53
"Профсоюзная, 12",ГВС,Здание,02.10.2019,665.53
"Профсоюзная, 12",ГВС,Здание,05.11.2019,665.53
"Профсоюзная, 12",ГВС,Здание,03.12.2019,665.53
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,пристройка,25.01.2019,24025.87
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,пристройка,26.02.2019,24025.87
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,пристройка,07.03.2019,-179.97
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,пристройка,22.03.2019,29570.3
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,пристройка,22.04.2019,25874.02
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,пристройка,22.05.2019,7392.58
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,пристройка,21.06.2019,2032.96
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,пристройка,23.08.2019,1457.5
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,пристройка,25.09.2019,1892.86
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,пристройка,23.10.2019,20821.42
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,пристройка,22.11.2019,34071.41
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,пристройка,24.12.2019,56785.68
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,гараж,25.01.2019,27722.16
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,гараж,26.02.2019,25874.02
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,гараж,22.03.2019,22177.73
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,гараж,22.04.2019,18481.44
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,гараж,22.05.2019,5544.43
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,гараж,21.06.2019,1663.33
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,гараж,23.08.2019,1230.36
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,гараж,25.09.2019,1514.28
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,гараж,23.10.2019,18928.56
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,гараж,22.11.2019,28392.84
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,гараж,24.12.2019,47321.4
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,помещение,25.01.2019,5544.43
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,помещение,26.02.2019,3696.29
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,помещение,07.03.2019,-1591.01
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,помещение,22.03.2019,5544.43
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,помещение,22.04.2019,3696.29
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,помещение,22.05.2019,1848.14
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,помещение,21.06.2019,369.63
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,помещение,23.08.2019,302.86
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,помещение,25.09.2019,378.57
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,помещение,23.10.2019,3785.71
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,помещение,22.11.2019,5678.57
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,помещение,24.12.2019,11357.14
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,пристройка,25.01.2019,35114.74
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,пристройка,26.02.2019,31418.45
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,пристройка,22.03.2019,35114.74
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,пристройка,22.04.2019,31418.44
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,пристройка,22.05.2019,9240.72
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,пристройка,21.06.2019,2957.03
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,пристройка,23.08.2019,2082.14
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,пристройка,25.09.2019,1892.86
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,пристройка,23.10.2019,30285.7
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,пристройка,22.11.2019,47321.4
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,пристройка,24.12.2019,79499.95
Богдана Хмельницкого 52/2,ТЭ,КПП,25.01.2019,184.81
Богдана Хмельницкого 52/2,ТЭ,КПП,26.02.2019,277.22
Богдана Хмельницкого 52/2,ТЭ,КПП,22.03.2019,110.89
Богдана Хмельницкого 52/2,ТЭ,КПП,22.04.2019,203.3
Богдана Хмельницкого 52/2,ТЭ,КПП,22.05.2019,92.41
Богдана Хмельницкого 52/2,ТЭ,КПП,21.06.2019,55.44
Богдана Хмельницкого 52/2,ТЭ,КПП,24.07.2019,37.86
Богдана Хмельницкого 52/2,ТЭ,КПП,23.08.2019,37.86
Богдана Хмельницкого 52/2,ТЭ,КПП,25.09.2019,37.86
Богдана Хмельницкого 52/2,ТЭ,КПП,23.10.2019,246.07
Богдана Хмельницкого 52/2,ТЭ,КПП,22.11.2019,416.43
Богдана Хмельницкого 52/2,ТЭ,КПП,24.12.2019,605.71
"Профсоюзная, 12",ТЭ,Здание,04.02.2019,230734.28
"Профсоюзная, 12",ТЭ,Здание,04.03.2019,190658.35
"Профсоюзная, 12",ТЭ,Здание,02.04.2019,158774.26
"Профсоюзная, 12",ТЭ,Здание,08.05.2019,97942.54
"Профсоюзная, 12",ТЭ,Здание,04.06.2019,34744.99
"Профсоюзная, 12",ТЭ,Здание,02.10.2019,32579.53
"Профсоюзная, 12",ТЭ,Здание,05.11.2019,115795.66
"Профсоюзная, 12",ТЭ,Здание,03.12.2019,186768.08
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,пристройка,25.01.2019,194.54
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,пристройка,27.02.2019,389.09
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,пристройка,07.03.2019,-26.68
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,пристройка,22.03.2019,444.67
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,пристройка,22.04.2019,416.88
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,пристройка,23.05.2019,389.09
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,пристройка,21.06.2019,333.5
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,пристройка,24.07.2019,444.67
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,пристройка,25.07.2019,-10.0
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,пристройка,25.07.2019,-20.01
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,пристройка,23.08.2019,340.45
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,пристройка,25.09.2019,305.71
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,пристройка,23.10.2019,333.5
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,пристройка,22.11.2019,361.3
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,пристройка,24.12.2019,416.88
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,гараж,25.01.2019,555.84
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,гараж,27.02.2019,750.38
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,гараж,22.03.2019,611.42
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,гараж,22.04.2019,416.88
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,гараж,23.05.2019,277.92
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,гараж,21.06.2019,250.13
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,гараж,24.07.2019,250.13
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,гараж,23.08.2019,194.54
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,гараж,25.09.2019,222.34
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,гараж,23.10.2019,222.34
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,гараж,22.11.2019,277.92
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,гараж,24.12.2019,222.34
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,помещение,25.01.2019,27.79
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,помещение,23.10.2019,55.58
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,пристройка к зданию,25.01.2019,305.71
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,пристройка к зданию,27.02.2019,611.42
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,пристройка к зданию,22.03.2019,639.22
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,пристройка к зданию,22.04.2019,639.22
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,пристройка к зданию,23.05.2019,611.42
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,пристройка к зданию,21.06.2019,528.05
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,пристройка к зданию,24.07.2019,694.8
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,пристройка к зданию,23.08.2019,535.0
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,пристройка к зданию,25.09.2019,500.26
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,пристройка к зданию,23.10.2019,528.05
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,пристройка к зданию,22.11.2019,583.63
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,пристройка к зданию,24.12.2019,639.22
"Богдана Хмельницкого, 52/2",ХВС,КПП,25.01.2019,2.78
"Богдана Хмельницкого, 52/2",ХВС,КПП,27.02.2019,1.67
"Богдана Хмельницкого, 52/2",ХВС,КПП,22.03.2019,4.17
"Богдана Хмельницкого, 52/2",ХВС,КПП,22.04.2019,6.95
"Богдана Хмельницкого, 52/2",ХВС,КПП,23.05.2019,6.95
"Богдана Хмельницкого, 52/2",ХВС,КПП,21.06.2019,5.56
"Богдана Хмельницкого, 52/2",ХВС,КПП,24.07.2019,4.72
"Богдана Хмельницкого, 52/2",ХВС,КПП,23.08.2019,4.72
"Богдана Хмельницкого, 52/2",ХВС,КПП,25.09.2019,4.17
"Богдана Хмельницкого, 52/2",ХВС,КПП,23.10.2019,4.17
"Богдана Хмельницкого, 52/2",ХВС,КПП,22.11.2019,4.45
"Богдана Хмельницкого, 52/2",ХВС,КПП,24.12.2019,5.56
"Профсоюзная,12",ХВС,Здание,04.02.2019,328.14
"Профсоюзная,12",ХВС,Здание,04.03.2019,328.14
"Профсоюзная,12",ХВС,Здание,02.04.2019,328.14
"Профсоюзная,12",ХВС,Здание,08.05.2019,328.14
"Профсоюзная,12",ХВС,Здание,04.06.2019,328.14
"Профсоюзная,12",ХВС,Здание,02.07.2019,328.14
"Профсоюзная,12",ХВС,Здание,01.08.2019,342.36
"Профсоюзная,12",ХВС,Здание,03.09.2019,342.36
"Профсоюзная,12",ХВС,Здание,02.10.2019,502.13
"Профсоюзная,12",ХВС,Здание,05.11.2019,342.36
"Профсоюзная,12",ХВС,Здание,03.12.2019,342.36
"Профсоюзная,12",ХВС,Здание,25.12.2019,342.36
"Благовещенск, пер.Святителя Иннокентия, 17 ",ЭЭ,Здание,22.01.2019,47235.62
"Благовещенск, пер.Святителя Иннокентия, 17 ",ЭЭ,Здание,21.02.2019,473256.05
"Благовещенск, пер.Святителя Иннокентия, 17 ",ЭЭ,Здание,07.03.2019,-63.15
"Благовещенск, пер.Святителя Иннокентия, 17 ",ЭЭ,Здание,20.03.2019,437307.45
"Благовещенск, пер.Святителя Иннокентия, 17 ",ЭЭ,Здание,19.04.2019,396391.04
"Благовещенск, пер.Святителя Иннокентия, 17 ",ЭЭ,Здание,22.05.2019,405723.62
"Благовещенск, пер.Святителя Иннокентия, 17 ",ЭЭ,Здание,11.06.2019,-203.78
"Благовещенск, пер.Святителя Иннокентия, 17 ",ЭЭ,Здание,24.06.2019,402988.87
"Благовещенск, пер.Святителя Иннокентия, 17 ",ЭЭ,Здание,22.07.2019,376372.4
"Благовещенск, пер.Святителя Иннокентия, 17 ",ЭЭ,Здание,25.07.2019,-87.57
"Благовещенск, пер.Святителя Иннокентия, 17 ",ЭЭ,Здание,22.08.2019,396633.01
"Благовещенск, пер.Святителя Иннокентия, 17 ",ЭЭ,Здание,20.09.2019,382790.38
"Благовещенск, пер.Святителя Иннокентия, 17 ",ЭЭ,Здание,22.10.2019,466255.01
"Благовещенск, пер.Святителя Иннокентия, 17 ",ЭЭ,Здание,21.11.2019,436758.09
"Благовещенск, пер.Святителя Иннокентия, 17 ",ЭЭ,Здание,19.12.2019,570701.9
Богдана Хмельницкого 52/2 ,ЭЭ,Здание,22.01.2019,55178.83
Богдана Хмельницкого 52/2 ,ЭЭ,Здание,21.02.2019,110710.98
Богдана Хмельницкого 52/2 ,ЭЭ,Здание,20.03.2019,96231.31
Богдана Хмельницкого 52/2 ,ЭЭ,Здание,19.04.2019,99509.37
Богдана Хмельницкого 52/2 ,ЭЭ,Здание,22.05.2019,96524.53
Богдана Хмельницкого 52/2 ,ЭЭ,Здание,24.06.2019,91476.34
Богдана Хмельницкого 52/2 ,ЭЭ,Здание,22.07.2019,87492.02
Богдана Хмельницкого 52/2 ,ЭЭ,Здание,22.08.2019,94425.13
Богдана Хмельницкого 52/2 ,ЭЭ,Здание,20.09.2019,94463.85
Богдана Хмельницкого 52/2 ,ЭЭ,Здание,22.10.2019,85314.1
Богдана Хмельницкого 52/2 ,ЭЭ,Здание,21.11.2019,96610.91
Богдана Хмельницкого 52/2 ,ЭЭ,Здание,19.12.2019,108314.87
"Зея пер.Жуковский,15",ЭЭ,Здание,22.01.2019,2192.39
"Зея пер.Жуковский,15",ЭЭ,Здание,21.02.2019,3548.58
"Зея пер.Жуковский,15",ЭЭ,Здание,20.03.2019,2874.39
"Зея пер.Жуковский,15",ЭЭ,Здание,19.04.2019,2520.53
"Зея пер.Жуковский,15",ЭЭ,Здание,22.05.2019,2706.5
"Зея пер.Жуковский,15",ЭЭ,Здание,24.06.2019,2813.4
"Зея пер.Жуковский,15",ЭЭ,Здание,22.07.2019,5119.43
"Зея пер.Жуковский,15",ЭЭ,Здание,22.08.2019,1870.62
"Зея пер.Жуковский,15",ЭЭ,Здание,20.09.2019,2118.4
"Зея пер.Жуковский,15",ЭЭ,Здание,22.10.2019,4895.49
"Зея пер.Жуковский,15",ЭЭ,Здание,21.11.2019,3087.83
"Зея пер.Жуковский,15",ЭЭ,Здание,19.12.2019,1805.5
"Профсоюзная, д.12",ЭЭ,Здание,22.01.2019,43847.67
"Профсоюзная, д.12",ЭЭ,Здание,21.02.2019,100768.73
"Профсоюзная, д.12",ЭЭ,Здание,20.03.2019,90240.47
"Профсоюзная, д.12",ЭЭ,Здание,19.04.2019,89679.26
"Профсоюзная, д.12",ЭЭ,Здание,22.05.2019,85482.61
"Профсоюзная, д.12",ЭЭ,Здание,24.06.2019,81472.86
"Профсоюзная, д.12",ЭЭ,Здание,22.07.2019,67417.42
"Профсоюзная, д.12",ЭЭ,Здание,22.08.2019,76097.32
"Профсоюзная, д.12",ЭЭ,Здание,20.09.2019,77055.95
"Профсоюзная, д.12",ЭЭ,Здание,22.10.2019,71301.13
"Профсоюзная, д.12",ЭЭ,Здание,21.11.2019,84319.22
"Профсоюзная, д.12",ЭЭ,Здание,19.12.2019,82499.34
"Ленина, 3",ТЭ,Здание,01.03.2019,116375.96
"Ленина, 3",ТЭ,Здание,07.03.2019,104010.08
"Ленина, 3",ТЭ,Здание,08.05.2019,103351.97
"Ленина, 3",ТЭ,Здание,08.05.2019,79544.0
"Ленина, 3",ТЭ,Здание,07.06.2019,62660.49
"Ленина, 3",ТЭ,Здание,12.07.2019,33396.31
"Советская, 27",ТЭ,Здание,28.02.2019,42771.03
"Советская, 27",ТЭ,Здание,28.03.2019,31955.37
