Направление расходов,Наименование вида расходов,Вид объекта,Дата проведения,Конечный остаток
"Океанский пр-т, 34",ХВС,Здание,12.11.2021,4898.4
"Океанский пр-т, 34",ХВС,Здание,08.12.2021,5043.95
"Калинина, 261",ХВС,Здание,14.01.2021,1088.6
"Калинина, 261",ХВС,Здание,12.02.2021,725.74
"Калинина, 261",ХВС,Здание,09.03.2021,1253.54
"Калинина, 261",ХВС,Здание,13.04.2021,1220.56
"Калинина, 261",ХВС,Здание,17.05.2021,1319.52
"Калинина, 261",ХВС,Здание,01.06.2021,1286.53
"Калинина, 261",ХВС,Здание,06.07.2021,1616.41
"Калинина, 261",ХВС,Здание,10.08.2021,1048.16
"Калинина, 261",ХВС,Здание,07.09.2021,1354.08
"Калинина, 261",ХВС,Здание,08.10.2021,1760.3
"Калинина, 261",ХВС,Здание,12.11.2021,741.35
"Калинина, 261",ХВС,Здание,08.12.2021,880.15
"Мордовцева, 6",ХВС,Здание,18.01.2021,131.95
"Мордовцева, 6",ХВС,Здание,02.03.2021,131.96
"Мордовцева, 6",ХВС,Здание,06.04.2021,197.94
"Мордовцева, 6",ХВС,Здание,22.04.2021,197.94
"Мордовцева, 6",ХВС,Здание,03.06.2021,296.91
"Мордовцева, 6",ХВС,Здание,02.07.2021,310.11
"Мордовцева, 6",ХВС,Здание,22.07.2021,290.31
"Мордовцева, 6",ХВС,Здание,11.08.2021,323.3
"Мордовцева, 6",ХВС,Здание,15.09.2021,406.2
"Мордовцева, 6",ХВС,Здание,08.10.2021,270.8
"Мордовцева, 6",ХВС,Здание,09.11.2021,372.35
"Мордовцева, 6",ХВС,Здание,06.12.2021,236.95
"Пушкинская, 8б",ХВС,Здание,09.03.2021,32.99
"Пушкинская, 8б",ХВС,Здание,07.09.2021,33.85
"Фонтанная, 19",ХВС,Здание,14.01.2021,32.99
"Фонтанная, 19",ХВС,Здание,12.02.2021,65.98
"Фонтанная, 19",ХВС,Здание,09.03.2021,32.99
"Фонтанная, 19",ХВС,Здание,17.05.2021,98.96
"Фонтанная, 19",ХВС,Здание,01.06.2021,32.98
"Фонтанная, 19",ХВС,Здание,06.07.2021,98.96
"Фонтанная, 19",ХВС,Здание,10.08.2021,33.7
"Фонтанная, 19",ХВС,Здание,07.09.2021,67.71
"Фонтанная, 19",ХВС,Здание,08.10.2021,101.55
"Фонтанная, 19",ХВС,Здание,12.11.2021,101.56
"Фонтанная, 19",ХВС,Здание,08.12.2021,135.41
"Светланская, 71",ХВС,Здание,14.01.2021,1951.24
"Светланская, 71",ХВС,Здание,12.02.2021,8877.07
"Светланская, 71",ХВС,Здание,09.03.2021,1072.11
"Светланская, 71",ХВС,Здание,13.04.2021,1865.47
"Светланская, 71",ХВС,Здание,17.05.2021,2658.83
"Светланская, 71",ХВС,Здание,01.06.2021,1360.76
"Светланская, 71",ХВС,Здание,06.07.2021,2766.05
"Светланская, 71",ХВС,Здание,10.08.2021,1806.33
"Светланская, 71",ХВС,Здание,07.09.2021,2156.37
"Светланская, 71",ХВС,Здание,08.10.2021,1672.29
"Светланская, 71",ХВС,Здание,12.11.2021,2105.6
"Светланская, 71",ХВС,Здание,08.12.2021,2024.35
"Светланская, 71",ХВС,пристройка,14.01.2021,1050.67
"Светланская, 71",ХВС,пристройка,12.02.2021,4779.96
"Светланская, 71",ХВС,пристройка,09.03.2021,577.29
"Светланская, 71",ХВС,пристройка,13.04.2021,1004.48
"Светланская, 71",ХВС,пристройка,17.05.2021,1431.68
"Светланская, 71",ХВС,пристройка,01.06.2021,717.49
"Светланская, 71",ХВС,пристройка,06.07.2021,1489.41
"Светланская, 71",ХВС,пристройка,10.08.2021,896.52
"Светланская, 71",ХВС,пристройка,07.09.2021,1161.12
"Светланская, 71",ХВС,пристройка,08.10.2021,900.46
"Светланская, 71",ХВС,пристройка,12.11.2021,1134.04
"Светланская, 71",ХВС,пристройка,08.12.2021,1090.03
"Светланская, 73А",ХВС,Здание,14.01.2021,263.9
"Светланская, 73А",ХВС,Здание,12.02.2021,230.92
"Светланская, 73А",ХВС,Здание,09.03.2021,395.86
"Светланская, 73А",ХВС,Здание,13.04.2021,560.79
"Светланская, 73А",ХВС,Здание,17.05.2021,527.81
"Светланская, 73А",ХВС,Здание,01.06.2021,263.9
"Светланская, 73А",ХВС,Здание,06.07.2021,461.83
"Светланская, 73А",ХВС,Здание,10.08.2021,273.12
"Светланская, 73А",ХВС,Здание,07.09.2021,304.67
"Светланская, 73А",ХВС,Здание,08.10.2021,338.52
"Светланская, 73А",ХВС,Здание,12.11.2021,402.84
"Светланская, 73А",ХВС,Здание,08.12.2021,304.67
"Светланская, 111",ХВС,Здание,14.01.2021,1319.52
"Светланская, 111",ХВС,Здание,12.02.2021,956.65
"Светланская, 111",ХВС,Здание,09.03.2021,1286.53
"Светланская, 111",ХВС,Здание,13.04.2021,1550.44
"Светланская, 111",ХВС,Здание,17.05.2021,1154.58
"Светланская, 111",ХВС,Здание,01.06.2021,2012.26
"Светланская, 111",ХВС,Здание,06.07.2021,1814.34
"Светланская, 111",ХВС,Здание,10.08.2021,1691.96
"Светланская, 111",ХВС,Здание,07.09.2021,2301.94
"Светланская, 111",ХВС,Здание,08.10.2021,2234.23
"Светланская, 111",ХВС,Здание,12.11.2021,2193.61
"Светланская, 111",ХВС,Здание,08.12.2021,2132.68
"Светланская, 69",ХВС,Здание,05.02.2021,791.71
"Светланская, 69",ХВС,Здание,05.03.2021,1187.56
"Светланская, 69",ХВС,Здание,30.03.2021,1253.54
"Светланская, 69",ХВС,Здание,30.04.2021,1055.62
"Светланская, 69",ХВС,Здание,28.05.2021,1187.57
"Светланская, 69",ХВС,Здание,24.06.2021,1022.63
"Светланская, 69",ХВС,Здание,03.08.2021,1022.63
"Светланская, 69",ХВС,Здание,26.08.2021,1309.78
"Светланская, 69",ХВС,Здание,01.10.2021,1320.23
"Светланская, 69",ХВС,Здание,29.10.2021,1354.08
"Светланская, 69",ХВС,Здание,23.11.2021,1252.52
"Светланская, 69",ХВС,Здание,29.12.2021,1083.26
"Дежнева, 7",ЭЭ,Здание,14.01.2022,508067.7
"Дежнева, 7",ЭЭ,генератор,14.01.2022,14462.4
Колхозная 32 Б,ЭЭ,склад,14.01.2022,3187.8
"Южная, 1а",ЭЭ,гараж,14.01.2022,3160.2
п. Эгвекинот,ЭЭ,Здание,17.01.2022,26979.0
Билибино,ЭЭ,Здание,12.01.2022,39123.0
"Южная, 1а",ЭЭ,гараж,14.01.2021,2910.6
"Южная, 1а",ЭЭ,гараж,04.02.2021,2746.8
"Южная, 1а",ЭЭ,гараж,09.03.2021,2381.4
"Южная, 1а",ЭЭ,гараж,06.04.2021,2028.6
"Южная, 1а",ЭЭ,гараж,17.05.2021,2123.1
"Южная, 1а",ЭЭ,гараж,04.06.2021,1770.3
"Южная, 1а",ЭЭ,гараж,05.07.2021,2583.0
"Южная, 1а",ЭЭ,гараж,06.08.2021,1959.6
"Южная, 1а",ЭЭ,гараж,06.09.2021,3732.9
"Южная, 1а",ЭЭ,гараж,04.10.2021,3546.6
"Южная, 1а",ЭЭ,гараж,11.11.2021,2649.6
"Южная, 1а",ЭЭ,гараж,06.12.2021,2366.7
Колхозная 32 Б,ЭЭ,склад,14.01.2021,1959.3
Колхозная 32 Б,ЭЭ,склад,04.02.2021,2406.6
Колхозная 32 Б,ЭЭ,склад,09.03.2021,2898.0
Колхозная 32 Б,ЭЭ,склад,06.04.2021,2192.4
Колхозная 32 Б,ЭЭ,склад,17.05.2021,2627.1
Колхозная 32 Б,ЭЭ,склад,04.06.2021,1833.3
Колхозная 32 Б,ЭЭ,склад,05.07.2021,1260.0
Колхозная 32 Б,ЭЭ,склад,06.08.2021,1055.7
Колхозная 32 Б,ЭЭ,склад,06.09.2021,1283.4
Колхозная 32 Б,ЭЭ,склад,04.10.2021,1587.0
Колхозная 32 Б,ЭЭ,склад,11.11.2021,2911.8
Колхозная 32 Б,ЭЭ,склад,06.12.2021,3015.3
"Дежнева, 7",ЭЭ,генератор,14.01.2021,11333.7
"Дежнева, 7",ЭЭ,генератор,04.02.2021,20997.9
"Дежнева, 7",ЭЭ,генератор,09.03.2021,15800.4
"Дежнева, 7",ЭЭ,генератор,06.04.2021,13217.4
"Дежнева, 7",ЭЭ,генератор,17.05.2021,10609.2
"Дежнева, 7",ЭЭ,генератор,04.06.2021,5619.6
"Дежнева, 7",ЭЭ,генератор,05.07.2021,6161.4
"Дежнева, 7",ЭЭ,генератор,06.08.2021,6686.1
"Дежнева, 7",ЭЭ,генератор,06.09.2021,6306.6
"Дежнева, 7",ЭЭ,генератор,04.10.2021,6596.4
"Дежнева, 7",ЭЭ,генератор,11.11.2021,7389.9
"Дежнева, 7",ЭЭ,генератор,06.12.2021,9363.3
"Дежнева, 7",ЭЭ,Здание,14.01.2021,442297.8
"Дежнева, 7",ЭЭ,Здание,04.02.2021,402891.3
"Дежнева, 7",ЭЭ,Здание,09.03.2021,401354.1
"Дежнева, 7",ЭЭ,Здание,06.04.2021,376645.5
"Дежнева, 7",ЭЭ,Здание,17.05.2021,399823.2
"Дежнева, 7",ЭЭ,Здание,04.06.2021,324204.3
"Дежнева, 7",ЭЭ,Здание,05.07.2021,356636.7
"Дежнева, 7",ЭЭ,Здание,06.08.2021,371151.0
"Дежнева, 7",ЭЭ,Здание,06.09.2021,352534.8
"Дежнева, 7",ЭЭ,Здание,04.10.2021,351686.1
"Дежнева, 7",ЭЭ,Здание,10.11.2021,-3019.89
"Дежнева, 7",ЭЭ,Здание,11.11.2021,361657.37
"Дежнева, 7",ЭЭ,Здание,06.12.2021,348284.4
Билибино,ЭЭ,Здание,14.01.2021,32413.5
Билибино,ЭЭ,Здание,03.02.2021,34681.5
Билибино,ЭЭ,Здание,02.03.2021,36193.5
Билибино,ЭЭ,Здание,05.04.2021,37894.5
Билибино,ЭЭ,Здание,12.05.2021,32602.5
Билибино,ЭЭ,Здание,02.06.2021,34965.0
Билибино,ЭЭ,Здание,02.07.2021,38745.0
Билибино,ЭЭ,Здание,02.08.2021,35914.5
Билибино,ЭЭ,Здание,03.09.2021,37984.5
Билибино,ЭЭ,Здание,05.10.2021,39226.5
Билибино,ЭЭ,Здание,10.11.2021,38295.0
Билибино,ЭЭ,Здание,02.12.2021,39847.5
п. Эгвекинот,ЭЭ,Здание,15.01.2021,22617.0
п. Эгвекинот,ЭЭ,Здание,08.02.2021,23757.3
п. Эгвекинот,ЭЭ,Здание,18.03.2021,24721.2
п. Эгвекинот,ЭЭ,Здание,14.04.2021,27827.1
п. Эгвекинот,ЭЭ,Здание,19.05.2021,25237.8
п. Эгвекинот,ЭЭ,Здание,09.06.2021,26850.6
п. Эгвекинот,ЭЭ,Здание,06.07.2021,27650.7
п. Эгвекинот,ЭЭ,Здание,12.08.2021,29394.0
п. Эгвекинот,ЭЭ,Здание,09.09.2021,28924.8
п. Эгвекинот,ЭЭ,Здание,08.10.2021,31001.7
п. Эгвекинот,ЭЭ,Здание,10.11.2021,28372.8
п. Эгвекинот,ЭЭ,Здание,09.12.2021,27324.0
"Дежнева, 7",ТЭ,Здание,14.01.2022,323094.02
Колхозная 32 Б,ТЭ,склад,14.01.2022,116409.67
"Южная, 1а",ТЭ,гараж,14.01.2022,98550.75
Билибино,ТЭ,Здание,17.01.2022,262104.19
п. Эгвекинот,ТЭ,Здание,17.01.2022,105132.16
"Южная, 1а",ТЭ,гараж,15.01.2021,64491.23
"Южная, 1а",ТЭ,гараж,03.02.2021,98832.86
"Южная, 1а",ТЭ,гараж,09.03.2021,101196.24
"Южная, 1а",ТЭ,гараж,05.04.2021,91986.97
"Южная, 1а",ТЭ,гараж,12.05.2021,81708.26
"Южная, 1а",ТЭ,гараж,03.06.2021,52601.71
"Южная, 1а",ТЭ,гараж,02.07.2021,25231.39
"Южная, 1а",ТЭ,гараж,05.10.2021,10693.57
"Южная, 1а",ТЭ,гараж,09.11.2021,50970.52
"Южная, 1а",ТЭ,гараж,06.12.2021,73482.91
Колхозная 32 Б,ТЭ,склад,15.01.2021,83959.4
Колхозная 32 Б,ТЭ,склад,03.02.2021,125272.34
Колхозная 32 Б,ТЭ,склад,09.03.2021,128302.49
Колхозная 32 Б,ТЭ,склад,05.04.2021,111626.8
Колхозная 32 Б,ТЭ,склад,12.05.2021,102470.34
Колхозная 32 Б,ТЭ,склад,03.06.2021,60180.37
Колхозная 32 Б,ТЭ,склад,02.07.2021,27033.63
Колхозная 32 Б,ТЭ,склад,05.10.2021,14947.78
Колхозная 32 Б,ТЭ,склад,09.11.2021,63232.2
Колхозная 32 Б,ТЭ,склад,06.12.2021,95160.47
"Дежнева, 7",ТЭ,Здание,15.01.2021,603407.87
"Дежнева, 7",ТЭ,Здание,03.02.2021,719121.07
"Дежнева, 7",ТЭ,Здание,09.03.2021,119826.0
"Дежнева, 7",ТЭ,Здание,05.04.2021,707337.18
"Дежнева, 7",ТЭ,Здание,12.05.2021,93492.14
"Дежнева, 7",ТЭ,Здание,03.06.2021,124387.72
"Дежнева, 7",ТЭ,Здание,02.07.2021,74486.08
"Дежнева, 7",ТЭ,Здание,03.08.2021,14461.37
"Дежнева, 7",ТЭ,Здание,17.08.2021,-14461.37
"Дежнева, 7",ТЭ,Здание,05.10.2021,29329.28
"Дежнева, 7",ТЭ,Здание,09.11.2021,107291.46
"Дежнева, 7",ТЭ,Здание,10.11.2021,-372.38
"Дежнева, 7",ТЭ,Здание,10.11.2021,-498.68
"Дежнева, 7",ТЭ,Здание,06.12.2021,259593.22
Билибино,ТЭ,Здание,14.01.2021,224506.68
Билибино,ТЭ,Здание,05.02.2021,239148.42
Билибино,ТЭ,Здание,09.03.2021,195223.2
Билибино,ТЭ,Здание,06.04.2021,214745.52
Билибино,ТЭ,Здание,18.05.2021,141536.82
Билибино,ТЭ,Здание,10.06.2021,73208.7
Билибино,ТЭ,Здание,07.09.2021,5460.5
Билибино,ТЭ,Здание,08.10.2021,98289.07
Билибино,ТЭ,Здание,10.11.2021,180196.63
Билибино,ТЭ,Здание,07.12.2021,207499.15
п. Эгвекинот,ТЭ,Здание,21.01.2021,103082.42
п. Эгвекинот,ТЭ,Здание,09.02.2021,133838.03
п. Эгвекинот,ТЭ,Здание,11.03.2021,139475.52
п. Эгвекинот,ТЭ,Здание,13.04.2021,126738.97
п. Эгвекинот,ТЭ,Здание,13.05.2021,80083.58
п. Эгвекинот,ТЭ,Здание,08.06.2021,96672.4
п. Эгвекинот,ТЭ,Здание,06.07.2021,42114.08
п. Эгвекинот,ТЭ,Здание,10.08.2021,15587.75
п. Эгвекинот,ТЭ,Здание,10.09.2021,46560.96
п. Эгвекинот,ТЭ,Здание,08.10.2021,56388.48
п. Эгвекинот,ТЭ,Здание,10.11.2021,70155.54
п. Эгвекинот,ТЭ,Здание,09.12.2021,87500.1
Дежнева 7,ХВС,Здание,14.01.2022,6437.81
"Южная, 1а",ХВС,гараж,14.01.2022,165.07
Билибино,ХВС,Здание,17.01.2022,470.26
пгт. Эгвекинот,ХВС,Здание,17.01.2022,1528.88
Дежнева 7,ГВС,Здание,14.01.2022,7082.4
Билибино,ГВС,Здание,17.01.2022,890.39
пгт. Эгвекинот,ГВС,Здание,17.01.2022,828.95
Южная 1а,ВО,Здание,14.01.2022,34.49
пгт. Эгвекинот,ВО,Здание,17.01.2022,2266.18
Билибино,ВО,Здание,17.01.2022,186.98
Дежнева 7,ВО,Здание,14.01.2022,1689.91
Дежнева 7,ВО,Здание,15.01.2021,1515.79
Дежнева 7,ВО,Здание,03.02.2021,1548.74
Дежнева 7,ВО,Здание,09.03.2021,2207.79
Дежнева 7,ВО,Здание,05.04.2021,1680.56
Дежнева 7,ВО,Здание,12.05.2021,2316.53
Дежнева 7,ВО,Здание,07.06.2021,1755.25
Дежнева 7,ВО,Здание,02.07.2021,2800.92
Дежнева 7,ВО,Здание,03.08.2021,2069.28
Дежнева 7,ВО,Здание,07.09.2021,2414.16
Дежнева 7,ВО,Здание,05.10.2021,1517.47
Дежнева 7,ВО,Здание,10.11.2021,1577.83
Дежнева 7,ВО,Здание,10.11.2021,-37.83
Дежнева 7,ВО,Здание,11.11.2021,-5.12
Дежнева 7,ВО,Здание,06.12.2021,1724.4
Билибино,ВО,Здание,14.01.2021,255.17
Билибино,ВО,Здание,05.02.2021,186.98
Билибино,ВО,Здание,10.03.2021,155.82
Билибино,ВО,Здание,06.04.2021,218.15
Билибино,ВО,Здание,17.05.2021,186.98
Билибино,ВО,Здание,10.06.2021,124.66
Билибино,ВО,Здание,07.07.2021,93.49
Билибино,ВО,Здание,05.08.2021,155.82
Билибино,ВО,Здание,07.09.2021,186.98
Билибино,ВО,Здание,08.10.2021,249.31
Билибино,ВО,Здание,10.11.2021,186.98
Билибино,ВО,Здание,07.12.2021,186.98
пгт. Эгвекинот,ВО,Здание,21.01.2021,3282.22
пгт. Эгвекинот,ВО,Здание,09.02.2021,3115.99
пгт. Эгвекинот,ВО,Здание,11.03.2021,1627.82
пгт. Эгвекинот,ВО,Здание,12.03.2021,2832.72
пгт. Эгвекинот,ВО,Здание,13.04.2021,2832.72
пгт. Эгвекинот,ВО,Здание,13.05.2021,3115.99
пгт. Эгвекинот,ВО,Здание,08.06.2021,2549.45
пгт. Эгвекинот,ВО,Здание,12.08.2021,1982.9
пгт. Эгвекинот,ВО,Здание,10.09.2021,1982.9
пгт. Эгвекинот,ВО,Здание,07.10.2021,2266.18
пгт. Эгвекинот,ВО,Здание,10.11.2021,1982.9
пгт. Эгвекинот,ВО,Здание,09.12.2021,1699.63
Южная 1а,ВО,Здание,15.01.2021,65.91
Южная 1а,ВО,Здание,03.02.2021,98.86
Южная 1а,ВО,Здание,09.03.2021,362.47
Южная 1а,ВО,Здание,05.04.2021,230.66
Южная 1а,ВО,Здание,12.05.2021,32.95
Южная 1а,ВО,Здание,07.06.2021,131.81
Южная 1а,ВО,Здание,02.07.2021,197.71
Южная 1а,ВО,Здание,03.08.2021,103.46
Южная 1а,ВО,Здание,07.09.2021,68.98
Южная 1а,ВО,Здание,05.10.2021,68.98
Южная 1а,ВО,Здание,10.11.2021,137.95
Южная 1а,ГВС,Здание,09.03.2021,634.22
Южная 1а,ГВС,Здание,05.04.2021,634.22
Южная 1а,ГВС,Здание,07.06.2021,1268.45
Южная 1а,ГВС,Здание,02.07.2021,1268.45
Южная 1а,ГВС,Здание,10.11.2021,708.24
Дежнева 7,ГВС,Здание,15.01.2021,3805.34
Дежнева 7,ГВС,Здание,03.02.2021,4439.57
Дежнева 7,ГВС,Здание,09.03.2021,5708.02
Дежнева 7,ГВС,Здание,05.04.2021,634.23
Дежнева 7,ГВС,Здание,12.05.2021,2092.94
Дежнева 7,ГВС,Здание,07.06.2021,3340.45
Дежнева 7,ГВС,Здание,02.07.2021,6342.24
Дежнева 7,ГВС,Здание,03.08.2021,4957.68
Дежнева 7,ГВС,Здание,07.09.2021,4957.68
Дежнева 7,ГВС,Здание,05.10.2021,2832.96
Дежнева 7,ГВС,Здание,10.11.2021,5665.92
Дежнева 7,ГВС,Здание,06.12.2021,6374.16
пгт. Эгвекинот,ГВС,Здание,20.01.2021,1993.73
пгт. Эгвекинот,ГВС,Здание,09.02.2021,813.91
пгт. Эгвекинот,ГВС,Здание,13.04.2021,813.91
пгт. Эгвекинот,ГВС,Здание,13.05.2021,1627.82
пгт. Эгвекинот,ГВС,Здание,08.06.2021,813.91
пгт. Эгвекинот,ГВС,Здание,06.07.2021,813.91
пгт. Эгвекинот,ГВС,Здание,10.08.2021,828.95
пгт. Эгвекинот,ГВС,Здание,10.09.2021,828.95
пгт. Эгвекинот,ГВС,Здание,08.10.2021,828.95
пгт. Эгвекинот,ГВС,Здание,10.11.2021,828.95
пгт. Эгвекинот,ГВС,Здание,09.12.2021,828.95
Билибино,ГВС,Здание,14.01.2021,815.21
Билибино,ГВС,Здание,05.02.2021,407.61
Билибино,ГВС,Здание,09.03.2021,407.61
Билибино,ГВС,Здание,06.04.2021,815.21
Билибино,ГВС,Здание,18.05.2021,815.21
Билибино,ГВС,Здание,10.06.2021,407.61
Билибино,ГВС,Здание,07.07.2021,407.61
Билибино,ГВС,Здание,05.08.2021,445.2
Билибино,ГВС,Здание,07.09.2021,1335.59
Билибино,ГВС,Здание,08.10.2021,890.39
Билибино,ГВС,Здание,10.11.2021,1335.59
Билибино,ГВС,Здание,07.12.2021,890.39
Дежнева 7,ХВС,Здание,15.01.2021,5741.76
Дежнева 7,ХВС,Здание,03.02.2021,5741.76
Дежнева 7,ХВС,Здание,09.03.2021,8325.55
Дежнева 7,ХВС,Здание,05.04.2021,7177.2
Дежнева 7,ХВС,Здание,12.05.2021,9617.45
Дежнева 7,ХВС,Здание,07.06.2021,6890.11
Дежнева 7,ХВС,Здание,02.07.2021,10765.8
Дежнева 7,ХВС,Здание,03.08.2021,8748.81
Дежнева 7,ХВС,Здание,07.09.2021,10399.54
Дежнева 7,ХВС,Здание,05.10.2021,6602.88
Дежнева 7,ХВС,Здание,10.11.2021,6231.46
Дежнева 7,ХВС,Здание,10.11.2021,-168.36
Дежнева 7,ХВС,Здание,11.11.2021,-20.76
Дежнева 7,ХВС,Здание,06.12.2021,6602.88
"Южная, 1а",ХВС,гараж,15.01.2021,777.77
"Южная, 1а",ХВС,гараж,03.02.2021,430.63
"Южная, 1а",ХВС,гараж,09.03.2021,1435.44
"Южная, 1а",ХВС,гараж,05.04.2021,861.26
"Южная, 1а",ХВС,гараж,12.05.2021,143.54
"Южная, 1а",ХВС,гараж,07.06.2021,287.09
"Южная, 1а",ХВС,гараж,02.07.2021,574.18
"Южная, 1а",ХВС,гараж,03.08.2021,495.22
"Южная, 1а",ХВС,гараж,07.09.2021,330.14
"Южная, 1а",ХВС,гараж,05.10.2021,330.14
"Южная, 1а",ХВС,гараж,10.11.2021,495.22
"Южная, 1а",ХВС,гараж,06.12.2021,165.07
Билибино,ХВС,Здание,14.01.2021,688.61
Билибино,ХВС,Здание,05.02.2021,573.84
Билибино,ХВС,Здание,10.03.2021,459.07
Билибино,ХВС,Здание,06.04.2021,573.84
Билибино,ХВС,Здание,18.05.2021,459.07
Билибино,ХВС,Здание,10.06.2021,344.3
Билибино,ХВС,Здание,07.07.2021,229.54
Билибино,ХВС,Здание,05.08.2021,470.26
Билибино,ХВС,Здание,07.09.2021,352.69
Билибино,ХВС,Здание,08.10.2021,705.38
Билибино,ХВС,Здание,10.11.2021,352.69
Билибино,ХВС,Здание,07.12.2021,470.26
пгт. Эгвекинот,ХВС,Здание,20.01.2021,1709.42
пгт. Эгвекинот,ХВС,Здание,09.02.2021,1899.36
пгт. Эгвекинот,ХВС,Здание,11.03.2021,1519.49
пгт. Эгвекинот,ХВС,Здание,13.04.2021,1709.42
пгт. Эгвекинот,ХВС,Здание,13.05.2021,1709.42
пгт. Эгвекинот,ХВС,Здание,08.06.2021,1519.49
пгт. Эгвекинот,ХВС,Здание,06.07.2021,1519.49
пгт. Эгвекинот,ХВС,Здание,06.07.2021,2549.45
пгт. Эгвекинот,ХВС,Здание,12.08.2021,1310.47
пгт. Эгвекинот,ХВС,Здание,10.09.2021,1310.47
пгт. Эгвекинот,ХВС,Здание,07.10.2021,1528.88
пгт. Эгвекинот,ХВС,Здание,10.11.2021,1310.47
пгт. Эгвекинот,ХВС,Здание,09.12.2021,1092.06
"Чапаева,5а",ЭЭ,Здание,19.01.2021,113.4
"Чапаева,5а",ЭЭ,Здание,17.02.2021,112.99
"Чапаева,5а",ЭЭ,Здание,17.03.2021,225.73
"Чапаева,5а",ЭЭ,Здание,19.04.2021,228.49
"Чапаева,5а",ЭЭ,Здание,18.05.2021,158.35
"Чапаева,5а",ЭЭ,Здание,17.06.2021,162.92
"Чапаева,5а",ЭЭ,Здание,20.07.2021,172.51
"Чапаева,5а",ЭЭ,Здание,20.08.2021,483.92
"Чапаева,5а",ЭЭ,Здание,21.09.2021,149.3
"Чапаева,5а",ЭЭ,Здание,20.10.2021,159.72
"Чапаева,5а",ЭЭ,Здание,19.11.2021,169.05
"Чапаева,5а",ЭЭ,Здание,22.12.2021,161.76
"пр-т 60-летия СССР, 5",ЭЭ,Здание,19.01.2021,332884.84
"пр-т 60-летия СССР, 5",ЭЭ,Здание,17.02.2021,315087.7
"пр-т 60-летия СССР, 5",ЭЭ,Здание,17.03.2021,301322.98
"пр-т 60-летия СССР, 5",ЭЭ,Здание,19.04.2021,309569.71
"пр-т 60-летия СССР, 5",ЭЭ,Здание,18.05.2021,290346.65
"пр-т 60-летия СССР, 5",ЭЭ,Здание,17.06.2021,295917.72
"пр-т 60-летия СССР, 5",ЭЭ,Здание,20.07.2021,284526.6
"пр-т 60-летия СССР, 5",ЭЭ,Здание,20.08.2021,334193.22
"пр-т 60-летия СССР, 5",ЭЭ,Здание,21.09.2021,332041.52
"пр-т 60-летия СССР, 5",ЭЭ,Здание,20.10.2021,313412.04
"пр-т 60-летия СССР, 5",ЭЭ,Здание,19.11.2021,320837.32
"пр-т 60-летия СССР, 5",ЭЭ,Здание,22.12.2021,276227.56
"пр-т 60-летия СССР, 5",ЭЭ,Здание,28.12.2021,-501.43
"Миллера, 1а, корпус 1",ТЭ,гараж,10.11.2021,1252.4
"Миллера, 1а, корпус 1",ТЭ,гараж,09.12.2021,4968.25
"Миллера, 1а, корпус 2",ТЭ,большой гараж,10.11.2021,6516.03
"Миллера, 1а, корпус 2",ТЭ,большой гараж,07.12.2021,-1664.23
"Миллера, 1а, корпус 2",ТЭ,большой гараж,09.12.2021,18538.61
"Миллера, 1а, корпус 1",ТЭ,гараж,12.01.2022,10923.07
"Миллера, 1а, корпус 2",ТЭ,большой гараж,12.01.2022,30163.62
"Чапаева, 5А",ЭЭ,Здание,12.01.2022,16406.62
"пр-т 60-летия СССР, 5",ТЭ,Здание,12.01.2022,417155.24
"пр-т 60-летия СССР, 5",ТЭ,Здание,11.01.2021,360941.63
"пр-т 60-летия СССР, 5",ТЭ,Здание,09.02.2021,500493.92
"пр-т 60-летия СССР, 5",ТЭ,Здание,05.03.2021,343909.55
"пр-т 60-летия СССР, 5",ТЭ,Здание,07.04.2021,267749.85
"пр-т 60-летия СССР, 5",ТЭ,Здание,12.05.2021,209923.86
"пр-т 60-летия СССР, 5",ТЭ,Здание,08.06.2021,4046.16
"пр-т 60-летия СССР, 5",ТЭ,Здание,07.07.2021,6018.0
"пр-т 60-летия СССР, 5",ТЭ,Здание,09.08.2021,5272.93
"пр-т 60-летия СССР, 5",ТЭ,Здание,07.09.2021,7311.34
"пр-т 60-летия СССР, 5",ТЭ,Здание,07.10.2021,7750.01
"пр-т 60-летия СССР, 5",ТЭ,Здание,10.11.2021,186210.8
"пр-т 60-летия СССР, 5",ТЭ,Здание,09.12.2021,330033.43
"Чапаева, 5А",ЭЭ,Здание,11.01.2021,17779.83
"Чапаева, 5А",ЭЭ,Здание,09.02.2021,22598.67
"Чапаева, 5А",ЭЭ,Здание,05.03.2021,16450.5
"Чапаева, 5А",ЭЭ,Здание,07.04.2021,13387.49
"Чапаева, 5А",ЭЭ,Здание,12.05.2021,10321.72
"Чапаева, 5А",ЭЭ,Здание,10.11.2021,8466.52
"Чапаева, 5А",ЭЭ,Здание,09.12.2021,17205.02
"пр-т 60-летия СССР, 5",ХВС,Здание,12.01.2022,1977.14
"пр-т 60-летия СССР, 5",ВО,Здание,12.01.2022,2841.44
"Чапаева, 5А",ХВС,Здание,04.08.2021,53.64
"пр-т 60-летия СССР, 5",ХВС,Здание,12.01.2021,1432.34
"пр-т 60-летия СССР, 5",ХВС,Здание,02.02.2021,1358.76
"пр-т 60-летия СССР, 5",ХВС,Здание,02.03.2021,1463.28
"пр-т 60-летия СССР, 5",ХВС,Здание,01.04.2021,1463.28
