Направление расходов,Наименование вида расходов,Год проведения,Месяц проведения,Конечный остаток
"Ленинская,22",ЭЭ,2021,3,216937.44
"Ленинская,22",ЭЭ,2021,4,240654.24
"Ленинская,22",ЭЭ,2021,5,278730.72
"Ленинская,22",ЭЭ,2021,6,257754.96
"Ленинская,22",ЭЭ,2021,7,290459.81
"Ленинская,22",ЭЭ,2021,8,246190.0
"Ленинская,22",ЭЭ,2021,9,366028.73
"Ленинская,22",ЭЭ,2021,10,273719.93
"Ленинская,22",ЭЭ,2021,11,242507.24
"Ленинская,22",ЭЭ,2021,12,228722.67
"Ленинская,22",ЭЭ,2022,1,258519.61
"Ленинская,33",ВО,2021,2,504.67
"Ленинская,33",ВО,2021,3,58.24
"Ленинская,33",ВО,2021,4,146.57
"Ленинская,33",ВО,2021,5,162.82
"Ленинская,33",ВО,2021,6,1133.1
"Ленинская,33",ВО,2021,7,566.27
"Ленинская,33",ВО,2021,8,841.98
"Ленинская,33",ВО,2021,9,1069.64
"Ленинская,33",ВО,2021,10,376.34
"Ленинская,33",ВО,2021,11,749.54
"Ленинская,33",ВО,2021,12,1544.72
"Ленинская,33",ГВС,2021,2,1111.8
"Ленинская,33",ГВС,2021,3,1322.9
"Ленинская,33",ГВС,2021,4,1182.17
"Ленинская,33",ГВС,2021,5,1182.17
"Ленинская,33",ГВС,2021,6,942.92
"Ленинская,33",ГВС,2021,10,472.87
"Ленинская,33",ГВС,2021,11,1063.96
"Ленинская,33",ГВС,2021,12,2659.88
"Ленинская,33",ДТ,2021,1,222.7
"Ленинская,33",ТЭ,2021,2,210468.36
"Ленинская,33",ТЭ,2021,3,176129.15
"Ленинская,33",ТЭ,2021,4,167783.6
"Ленинская,33",ТЭ,2021,5,113811.94
"Ленинская,33",ТЭ,2021,6,76517.32
"Ленинская,33",ТЭ,2021,10,33351.97
"Ленинская,33",ТЭ,2021,11,107784.35
"Ленинская,33",ТЭ,2021,12,373151.94
"Ленинская,33",ХВС,2021,2,308.42
"Ленинская,33",ХВС,2021,3,116.81
"Ленинская,33",ХВС,2021,4,157.39
"Ленинская,33",ХВС,2021,5,173.86
"Ленинская,33",ХВС,2021,6,615.16
"Ленинская,33",ХВС,2021,7,260.17
"Ленинская,33",ХВС,2021,8,409.55
"Ленинская,33",ХВС,2021,9,520.27
"Ленинская,33",ХВС,2021,10,239.08
"Ленинская,33",ХВС,2021,11,481.71
"Ленинская,33",ХВС,2021,12,965.26
"Ленинская,33",ЭЭ,2021,2,34862.4
"Ленинская,33",ЭЭ,2021,3,32400.0
"Ленинская,33",ЭЭ,2021,4,30844.8
"Ленинская,33",ЭЭ,2021,5,29419.2
"Ленинская,33",ЭЭ,2021,6,29289.6
"Ленинская,33",ЭЭ,2021,7,31752.0
"Ленинская,33",ЭЭ,2021,8,35820.72
"Ленинская,33",ЭЭ,2021,9,35820.72
"Ленинская,33",ЭЭ,2021,10,39443.04
"Ленинская,33",ЭЭ,2021,11,32466.72
"Ленинская,33",ЭЭ,2021,12,72983.04000000001
"М-Амурского,21",ВО,2022,1,8915.58
"М-Амурского,21",ХВС,2022,1,11563.2
"М-Амурского,21",ЭЭ,2022,1,32205.81
"М-Амурского,42",ВО,2022,1,7596.69
"М-Амурского,42",ХВС,2022,1,3279.34
"М.Амурского,21",ВО,2021,1,4136.09
"М.Амурского,21",ВО,2021,2,1231.13
"М.Амурского,21",ВО,2021,3,10654.26
"М.Амурского,21",ВО,2021,4,-1510.4999999999995
"М.Амурского,21",ВО,2021,5,8789.369999999999
"М.Амурского,21",ВО,2021,6,3349.29
"М.Амурского,21",ВО,2021,7,5923.660000000001
"М.Амурского,21",ВО,2021,8,6399.1900000000005
"М.Амурского,21",ВО,2021,9,4675.160000000002
"М.Амурского,21",ВО,2021,10,8440.0
"М.Амурского,21",ВО,2021,11,10514.380000000001
"М.Амурского,21",ВО,2021,12,7560.24
"М.Амурского,21",ГВС,2021,6,249.62
"М.Амурского,21",ТЭ,2021,1,322262.54000000004
"М.Амурского,21",ТЭ,2021,2,342941.97
"М.Амурского,21",ТЭ,2021,3,268620.14
"М.Амурского,21",ТЭ,2021,4,194778.5
"М.Амурского,21",ТЭ,2021,5,100179.87000000001
"М.Амурского,21",ТЭ,2021,6,20867.809999999998
"М.Амурского,21",ТЭ,2021,11,72443.33
"М.Амурского,21",ТЭ,2021,12,163384.25
"М.Амурского,21",ТЭ,2022,1,305080.93
"М.Амурского,21",ХВС,2021,1,5171.63
"М.Амурского,21",ХВС,2021,2,1540.18
"М.Амурского,21",ХВС,2021,3,8298.67
"М.Амурского,21",ХВС,2021,4,3140.41
"М.Амурского,21",ХВС,2021,5,10995.73
"М.Амурского,21",ХВС,2021,6,4190.04
"М.Амурского,21",ХВС,2021,7,7152.1900000000005
"М.Амурского,21",ХВС,2021,8,8291.15
"М.Амурского,21",ХВС,2021,9,6063.42
"М.Амурского,21",ХВС,2021,10,10946.390000000001
"М.Амурского,21",ХВС,2021,11,12288.9
"М.Амурского,21",ХВС,2021,12,9805.38
"М.Амурского,21",ЭЭ,2021,1,165264.44
"М.Амурского,21",ЭЭ,2021,2,217569.28
"М.Амурского,21",ЭЭ,2021,3,234431.49
"М.Амурского,21",ЭЭ,2021,4,222284.99
"М.Амурского,21",ЭЭ,2021,5,203199.94999999998
"М.Амурского,21",ЭЭ,2021,6,209403.03999999998
"М.Амурского,21",ЭЭ,2021,7,243709.38
"М.Амурского,21",ЭЭ,2021,8,277411.44
"М.Амурского,21",ЭЭ,2021,9,228190.38
"М.Амурского,21",ЭЭ,2021,10,232190.06999999998
"М.Амурского,21",ЭЭ,2021,11,247916.25
"М.Амурского,21",ЭЭ,2021,12,305863.97
"М.Амурского,21",ЭЭ,2022,1,146715.35
"М.Амурского,42",ВО,2021,1,7579.01
"М.Амурского,42",ВО,2021,2,7747.43
"М.Амурского,42",ВО,2021,3,7817.61
"М.Амурского,42",ВО,2021,4,7756.9800000000005
"М.Амурского,42",ВО,2021,5,8519.369999999999
"М.Амурского,42",ВО,2021,6,7508.83
"М.Амурского,42",ВО,2021,7,8326.38
"М.Амурского,42",ВО,2021,8,8259.9
"М.Амурского,42",ВО,2021,9,8453.83
"М.Амурского,42",ВО,2021,10,8585.67
"М.Амурского,42",ВО,2021,11,7095.51
"М.Амурского,42",ВО,2021,12,6699.08
"М.Амурского,42",ГВС,2021,1,7164.12
"М.Амурского,42",ГВС,2021,2,7164.12
"М.Амурского,42",ГВС,2021,3,6470.8
"М.Амурского,42",ГВС,2021,4,7164.12
"М.Амурского,42",ГВС,2021,5,6933.03
"М.Амурского,42",ГВС,2021,6,7294.78
"М.Амурского,42",ГВС,2021,7,6830.4800000000005
"М.Амурского,42",ГВС,2021,8,7203.29
"М.Амурского,42",ГВС,2021,9,7531.77
"М.Амурского,42",ГВС,2021,10,6407.31
"М.Амурского,42",ГВС,2021,11,7290.56
"М.Амурского,42",ГВС,2021,12,7182.29
"М.Амурского,42",ГВС,2022,1,7421.69
"М.Амурского,42",ТЭ,2021,1,623752.21
"М.Амурского,42",ТЭ,2021,2,702574.35
"М.Амурского,42",ТЭ,2021,3,550409.04
"М.Амурского,42",ТЭ,2021,4,424734.85
"М.Амурского,42",ТЭ,2021,5,262600.89
"М.Амурского,42",ТЭ,2021,6,69853.92
"М.Амурского,42",ТЭ,2021,7,27530.83
"М.Амурского,42",ТЭ,2021,8,27769.0
"М.Амурского,42",ТЭ,2021,9,27222.63
"М.Амурского,42",ТЭ,2021,10,23635.65
"М.Амурского,42",ТЭ,2021,11,224616.2
"М.Амурского,42",ТЭ,2021,12,422331.92
"М.Амурского,42",ТЭ,2022,1,665395.24
"М.Амурского,42",ХВС,2021,1,3160.51
"М.Амурского,42",ХВС,2021,2,3160.5099999999998
"М.Амурского,42",ХВС,2021,3,3248.3
"М.Амурского,42",ХВС,2021,4,3599.47
"М.Амурского,42",ХВС,2021,5,4126.22
"М.Амурского,42",ХВС,2021,6,3072.72
"М.Амурского,42",ХВС,2021,7,3160.5099999999998
"М.Амурского,42",ХВС,2021,8,3423.6
"М.Амурского,42",ХВС,2021,9,3560.54
"М.Амурского,42",ХВС,2021,10,3390.74
"М.Амурского,42",ХВС,2021,11,3286.66
"М.Амурского,42",ХВС,2021,12,2440.38
"М.Амурского,42",ЭЭ,2021,1,212026.81
"М.Амурского,42",ЭЭ,2021,2,238156.63999999998
"М.Амурского,42",ЭЭ,2021,3,254060.84
"М.Амурского,42",ЭЭ,2021,4,241042.15999999997
"М.Амурского,42",ЭЭ,2021,5,226557.61000000002
"М.Амурского,42",ЭЭ,2021,6,215664.55000000002
"М.Амурского,42",ЭЭ,2021,7,198848.53
"М.Амурского,42",ЭЭ,2021,8,267029.51
"М.Амурского,42",ЭЭ,2021,9,249048.54
"М.Амурского,42",ЭЭ,2021,10,221689.13
"М.Амурского,42",ЭЭ,2021,11,214228.09
"М.Амурского,42",ЭЭ,2021,12,318823.27
"М.Амурского,42",ЭЭ,2022,1,229175.67
"Магадан,п-кт.КарлаМаркса,,д.36/20,кв.29",ВО,2021,12,146.76
"Магадан,п-кт.КарлаМаркса,,д.36/20,кв.29",ГВС,2021,2,66.67
"Магадан,п-кт.КарлаМаркса,,д.36/20,кв.29",ГВС,2021,3,66.5
"Магадан,п-кт.КарлаМаркса,,д.36/20,кв.29",ГВС,2021,4,66.82
"Магадан,п-кт.КарлаМаркса,,д.36/20,кв.29",ГВС,2021,5,67.87
"Магадан,п-кт.КарлаМаркса,,д.36/20,кв.29",ГВС,2021,6,68.19
"Магадан,п-кт.КарлаМаркса,,д.36/20,кв.29",ГВС,2021,7,59.68
"Магадан,п-кт.КарлаМаркса,,д.36/20,кв.29",ГВС,2021,8,57.98
"Магадан,п-кт.КарлаМаркса,,д.36/20,кв.29",ГВС,2021,9,54.0
"Магадан,п-кт.КарлаМаркса,,д.36/20,кв.29",ГВС,2021,10,56.53
"Магадан,п-кт.КарлаМаркса,,д.36/20,кв.29",ГВС,2021,11,67.36
"Магадан,п-кт.КарлаМаркса,,д.36/20,кв.29",ГВС,2021,12,68.04
"Магадан,п-кт.КарлаМаркса,,д.36/20,кв.29",ГВС,2022,1,68.82
"Магадан,п-кт.КарлаМаркса,,д.36/20,кв.29",ХВС,2021,1,71.49
"Магадан,п-кт.КарлаМаркса,,д.36/20,кв.29",ХВС,2021,12,60.34
"Миллера,1а,корпус1",ТЭ,2021,11,1252.4
"Миллера,1а,корпус1",ТЭ,2021,12,4968.25
"Миллера,1а,корпус1",ТЭ,2022,1,10923.07
"Миллера,1а,корпус2",ТЭ,2021,11,6516.03
"Миллера,1а,корпус2",ТЭ,2021,12,16874.38
"Миллера,1а,корпус2",ТЭ,2022,1,30163.62
"Мордовцева,6",ВО,2021,1,71.38
"Мордовцева,6",ВО,2021,3,71.36
"Мордовцева,6",ВО,2021,4,214.08
"Мордовцева,6",ВО,2021,6,160.56
"Мордовцева,6",ВО,2021,7,324.69
"Мордовцева,6",ВО,2021,8,174.83
"Мордовцева,6",ВО,2021,9,232.32
"Мордовцева,6",ВО,2021,10,154.88
"Мордовцева,6",ВО,2021,11,212.96
"Мордовцева,6",ВО,2021,12,135.52
"Мордовцева,6",ВО,2022,1,135.52
"Мордовцева,6",ТЭ,2021,1,6642.62
"Мордовцева,6",ТЭ,2021,3,11119.38
"Мордовцева,6",ТЭ,2021,4,23419.0
"Мордовцева,6",ТЭ,2021,6,6139.44
"Мордовцева,6",ТЭ,2021,7,3738.37
"Мордовцева,6",ТЭ,2021,12,811.95
"Мордовцева,6",ТЭ,2022,1,4102.4
"Мордовцева,6",ХВС,2021,1,131.95
"Мордовцева,6",ХВС,2021,3,131.96
"Мордовцева,6",ХВС,2021,4,395.88
"Мордовцева,6",ХВС,2021,6,296.91
"Мордовцева,6",ХВС,2021,7,600.4200000000001
"Мордовцева,6",ХВС,2021,8,323.3
"Мордовцева,6",ХВС,2021,9,406.2
"Мордовцева,6",ХВС,2021,10,270.8
"Мордовцева,6",ХВС,2021,11,372.35
"Мордовцева,6",ХВС,2021,12,236.95
"Мордовцева,6",ХВС,2022,1,236.95
"Мордовцева,6",ЭЭ,2021,1,16247.87
"Мордовцева,6",ЭЭ,2021,3,13612.06
"Мордовцева,6",ЭЭ,2021,4,25040.02
"Мордовцева,6",ЭЭ,2021,6,13320.78
"Мордовцева,6",ЭЭ,2021,7,25945.33
"Мордовцева,6",ЭЭ,2021,8,11452.73
"Мордовцева,6",ЭЭ,2021,9,11846.62
"Мордовцева,6",ЭЭ,2021,10,11751.87
"Мордовцева,6",ЭЭ,2021,11,12919.31
"Мордовцева,6",ЭЭ,2021,12,12792.18
"Мордовцева,6",ЭЭ,2022,1,13920.02
"Некрасова,102",НВВО,2021,11,70.18
"Некрасова,102",НВВО,2021,12,70.18
"Океанскийпр-т,34",ВО,2021,1,2329.17
"Океанскийпр-т,34",ВО,2021,2,2436.26
"Океанскийпр-т,34",ВО,2021,3,3730.04
"Океанскийпр-т,34",ВО,2021,4,3132.33
"Океанскийпр-т,34",ВО,2021,5,2730.13
"Океанскийпр-т,34",ВО,2021,6,-1652.9899999999998
"Океанскийпр-т,34",ВО,2021,7,2855.04
"Океанскийпр-т,34",ВО,2021,8,3091.93
"Океанскийпр-т,34",ВО,2021,9,2438.85
"Океанскийпр-т,34",ВО,2021,10,2690.48
"Океанскийпр-т,34",ВО,2021,11,2806.62
"Океанскийпр-т,34",ВО,2021,12,2884.04
"Океанскийпр-т,34",ВО,2022,1,3542.14
"Океанскийпр-т,34",ТЭ,2021,1,177607.45
"Океанскийпр-т,34",ТЭ,2021,2,214283.92
"Океанскийпр-т,34",ТЭ,2021,3,196529.57
"Океанскийпр-т,34",ТЭ,2021,4,137702.03
"Океанскийпр-т,34",ТЭ,2021,5,91668.08
"Океанскийпр-т,34",ТЭ,2021,6,43081.71
"Океанскийпр-т,34",ТЭ,2021,7,21879.11
"Океанскийпр-т,34",ТЭ,2021,8,21603.4
"Океанскийпр-т,34",ТЭ,2021,9,15686.5
"Океанскийпр-т,34",ТЭ,2021,10,21240.99
"Океанскийпр-т,34",ТЭ,2021,11,26229.59
"Океанскийпр-т,34",ТЭ,2021,12,81109.89
"Океанскийпр-т,34",ТЭ,2022,1,153616.33
"Океанскийпр-т,34",ХВС,2021,1,2869.96
"Океанскийпр-т,34",ХВС,2021,2,3001.9
"Океанскийпр-т,34",ХВС,2021,3,5113.14
"Океанскийпр-т,34",ХВС,2021,4,3859.6
"Океанскийпр-т,34",ХВС,2021,5,5047.16
"Океанскийпр-т,34",ХВС,2021,6,3529.72
"Океанскийпр-т,34",ХВС,2021,7,5278.08
"Океанскийпр-т,34",ХВС,2021,8,4733.25
"Океанскийпр-т,34",ХВС,2021,9,4265.35
"Океанскийпр-т,34",ХВС,2021,10,4705.44
"Океанскийпр-т,34",ХВС,2021,11,4898.4
"Океанскийпр-т,34",ХВС,2021,12,5043.95
"Океанскийпр-т,34",ХВС,2022,1,6194.92
"Океанскийпр-т,34",ЭЭ,2021,1,349112.27
"Океанскийпр-т,34",ЭЭ,2021,2,320098.49
"Океанскийпр-т,34",ЭЭ,2021,3,319857.48000000004
"Океанскийпр-т,34",ЭЭ,2021,4,305680.63
"Океанскийпр-т,34",ЭЭ,2021,5,291476.97
"Океанскийпр-т,34",ЭЭ,2021,6,275392.4
"Океанскийпр-т,34",ЭЭ,2021,7,275569.23
"Океанскийпр-т,34",ЭЭ,2021,8,332928.79
"Океанскийпр-т,34",ЭЭ,2021,9,346304.74
"Океанскийпр-т,34",ЭЭ,2021,10,324196.24
"Океанскийпр-т,34",ЭЭ,2021,11,314330.82
"Океанскийпр-т,34",ЭЭ,2021,12,310667.61
Океанскийпр-т34,НВВО,2021,5,1365.98
Океанскийпр-т34,НВВО,2021,6,4571.139999999999
Океанскийпр-т34,НВВО,2021,7,1428.48
Океанскийпр-т34,НВВО,2021,8,1568.81
Океанскийпр-т34,НВВО,2021,9,1220.18
Океанскийпр-т34,НВВО,2021,10,1346.08
Океанскийпр-т34,НВВО,2021,11,1404.18
Океанскийпр-т34,НВВО,2021,12,1442.92
Океанскийпр-т34,НВВО,2022,1,1772.17
"Октябрьская,22",ВО,2021,2,1754.88
"Октябрьская,22",ВО,2021,3,-1754.88
"Октябрьская,22",НВВО,2021,6,3607.14
"Октябрьская,22",НВВО,2021,9,-2232.99
"Октябрьская,22",НВВО,2021,10,-1374.15
"Октябрьская,22",ХВС,2021,2,1213.97
"Октябрьская,22",ХВС,2021,3,-1213.97
"Пушкина,,д.4",ВО,2021,1,2134.2
"Пушкина,,д.4",ВО,2021,3,4567.19
"Пушкина,,д.4",ВО,2021,4,2414.2099999999996
"Пушкина,,д.4",ВО,2021,5,2006.15
"Пушкина,,д.4",ВО,2021,6,2987.88
"Пушкина,,д.4",ВО,2021,7,3231.28
"Пушкина,,д.4",ВО,2021,8,3954.7
"Пушкина,,д.4",ВО,2021,9,4566.23
"Пушкина,,д.4",ВО,2021,10,2986.27
"Пушкина,,д.4",ВО,2021,11,2773.1
"Пушкина,,д.4",ВО,2021,12,3520.64
"Пушкина,,д.4",ВО,2022,1,-75.24
"Пушкина,,д.4",ГВС,2021,2,2815.76
"Пушкина,,д.4",ГВС,2021,3,3611.16
"Пушкина,,д.4",ГВС,2021,4,4315.13
"Пушкина,,д.4",ГВС,2021,5,4095.0
"Пушкина,,д.4",ГВС,2021,6,3291.36
"Пушкина,,д.4",ГВС,2021,7,2938.48
"Пушкина,,д.4",ГВС,2021,8,3151.35
"Пушкина,,д.4",ГВС,2021,9,1957.98
"Пушкина,,д.4",ГВС,2021,10,3755.71
"Пушкина,,д.4",ГВС,2021,11,4475.0
"Пушкина,,д.4",ГВС,2021,12,4106.48
"Пушкина,,д.4",ГВС,2022,1,6647.14
"Пушкина,,д.4",ХВС,2021,1,4326.15
"Пушкина,,д.4",ХВС,2021,3,2084.3999999999996
"Пушкина,,д.4",ХВС,2021,4,-10.19
"Пушкина,,д.4",ХВС,2021,5,903.24
"Пушкина,,д.4",ХВС,2021,6,1389.6
"Пушкина,,д.4",ХВС,2021,7,1712.86
"Пушкина,,д.4",ХВС,2021,8,2244.43
"Пушкина,,д.4",ХВС,2021,9,2409.19
"Пушкина,,д.4",ХВС,2021,10,1397.42
"Пушкина,,д.4",ХВС,2021,11,1290.51
"Пушкина,,д.4",ХВС,2021,12,1712.86
"Пушкина,,д.4",ХВС,2022,1,-46.08
"Пушкина,4",ТЭ,2021,1,507633.69
"Пушкина,4",ТЭ,2021,2,448610.71
"Пушкина,4",ТЭ,2021,3,441575.62
"Пушкина,4",ТЭ,2021,4,391445.83
"Пушкина,4",ТЭ,2021,5,291183.6
"Пушкина,4",ТЭ,2021,6,225624.06
"Пушкина,4",ТЭ,2021,7,88087.54
"Пушкина,4",ТЭ,2021,10,118459.86
"Пушкина,4",ТЭ,2021,11,235693.23
"Пушкина,4",ТЭ,2021,12,286897.57
"Пушкина,4",ТЭ,2022,1,509371.54
"Пушкина,4",ЭЭ,2021,1,324215.42
"Пушкина,4",ЭЭ,2021,2,294383.44
"Пушкина,4",ЭЭ,2021,3,264428.53
"Пушкина,4",ЭЭ,2021,4,269460.54000000004
"Пушкина,4",ЭЭ,2021,6,284661.71
"Пушкина,4",ЭЭ,2021,7,600759.1000000001
"Пушкина,4",ЭЭ,2021,8,305877.17
"Пушкина,4",ЭЭ,2021,9,-610.34
"Пушкина,4",ЭЭ,2021,10,638342.13
"Пушкина,4",ЭЭ,2021,11,-9143.4
"Пушкина,4",ЭЭ,2021,12,733542.96
"Пушкина,4",ЭЭ,2022,1,-8818.85
"Пушкина,59",ВО,2021,1,115.92
"Пушкина,59",ВО,2021,2,66.24
"Пушкина,59",ВО,2021,3,-149.04
"Пушкина,59",ВО,2021,4,-33.120000000000005
"Пушкина,59",ВО,2021,5,149.04
"Пушкина,59",ВО,2021,7,16.56
"Пушкина,59",ВО,2021,8,67.77
"Пушкина,59",ВО,2021,9,51.16
"Пушкина,59",ВО,2021,10,-23.36
"Пушкина,59",ВО,2021,11,34.1
"Пушкина,59",ВО,2021,12,187.57
"Пушкина,59",ВО,2022,1,68.21
"Пушкина,59",ТП,2021,5,40988.7
"Пушкина,59",ТЭ,2021,1,85911.22
"Пушкина,59",ТЭ,2021,2,115735.31
"Пушкина,59",ТЭ,2021,3,-112153.04
"Пушкина,59",ТЭ,2021,4,-89493.49
"Пушкина,59",ТЭ,2021,5,34450.33
"Пушкина,59",ТЭ,2021,6,2623.12
"Пушкина,59",ТЭ,2021,10,-17225.18
"Пушкина,59",ТЭ,2021,11,2433.61
"Пушкина,59",ТЭ,2021,12,13010.44
"Пушкина,59",ТЭ,2022,1,49701.76
"Пушкина,59",ХВС,2021,1,226.97
"Пушкина,59",ХВС,2021,2,129.7
"Пушкина,59",ХВС,2021,3,-291.82
"Пушкина,59",ХВС,2021,4,-64.85
"Пушкина,59",ХВС,2021,5,383.31
"Пушкина,59",ХВС,2021,7,32.42
"Пушкина,59",ХВС,2021,8,132.68
"Пушкина,59",ХВС,2021,9,100.15
"Пушкина,59",ХВС,2021,10,-45.75999999999999
"Пушкина,59",ХВС,2021,11,66.77
"Пушкина,59",ХВС,2021,12,367.22
"Пушкина,59",ХВС,2022,1,133.54
"Пушкина,59",ЭЭ,2021,1,12600.14
"Пушкина,59",ЭЭ,2021,2,10167.64
"Пушкина,59",ЭЭ,2021,3,-15819.3
"Пушкина,59",ЭЭ,2021,4,-6948.48
"Пушкина,59",ЭЭ,2021,5,8097.01
"Пушкина,59",ЭЭ,2021,6,11265.3
"Пушкина,59",ЭЭ,2021,7,11331.19
"Пушкина,59",ЭЭ,2021,8,22833.13
"Пушкина,59",ЭЭ,2021,9,36876.7
"Пушкина,59",ЭЭ,2021,10,29368.32
"Пушкина,59",ЭЭ,2021,11,27236.4
"Пушкина,59",ЭЭ,2021,12,31174.92
"Пушкина,6",ТЭ,2021,1,6395.15
"Пушкина,8б",НВВО,2021,9,9.68
"Пушкинская,8б",ВО,2021,3,17.84
"Пушкинская,8б",ВО,2021,9,19.36
"Пушкинская,8б",ТЭ,2021,1,133.53
"Пушкинская,8б",ТЭ,2021,2,18159.79
"Пушкинская,8б",ТЭ,2021,3,17589.26
"Пушкинская,8б",ТЭ,2021,4,11595.08
"Пушкинская,8б",ТЭ,2021,5,7737.34
"Пушкинская,8б",ТЭ,2021,6,5423.66
"Пушкинская,8б",ТЭ,2021,7,46.13
"Пушкинская,8б",ТЭ,2021,8,78.2
"Пушкинская,8б",ТЭ,2021,9,15.14
"Пушкинская,8б",ТЭ,2021,10,105.94
"Пушкинская,8б",ХВС,2021,3,32.99
"Пушкинская,8б",ХВС,2021,9,33.85
"Пушкинская,8б",ЭЭ,2021,1,226.79
"Пушкинская,8б",ЭЭ,2021,2,161.12
"Пушкинская,8б",ЭЭ,2021,3,115.67
"Пушкинская,8б",ЭЭ,2021,4,126.38
"Пушкинская,8б",ЭЭ,2021,5,341.56
"Пушкинская,8б",ЭЭ,2021,6,63.29
"Пушкинская,8б",ЭЭ,2021,7,121.25
"Пушкинская,8б",ЭЭ,2021,8,125.06
"Пушкинская,8б",ЭЭ,2021,9,127.08
"Пушкинская,8б",ЭЭ,2021,10,4113.48
"Светланская,111",ВО,2021,1,1070.88
"Светланская,111",ВО,2021,2,776.3900000000001
"Светланская,111",ВО,2021,3,1044.11
"Светланская,111",ВО,2021,4,1258.29
"Светланская,111",ВО,2021,5,624.54
"Светланская,111",ВО,2021,6,-259.66999999999985
"Светланская,111",ВО,2021,7,981.42
"Светланская,111",ВО,2021,8,1145.16
"Светланская,111",ВО,2021,9,1316.21
"Светланская,111",ВО,2021,10,1277.5
"Светланская,111",ВО,2021,11,1258.15
"Светланская,111",ВО,2021,12,1219.43
"Светланская,111",ВО,2022,1,1838.82
"Светланская,111",НВВО,2021,5,312.48
"Светланская,111",НВВО,2021,6,1946.3
"Светланская,111",НВВО,2021,7,491.04
"Светланская,111",НВВО,2021,8,581.04
"Светланская,111",НВВО,2021,9,658.51
"Светланская,111",НВВО,2021,10,639.14
"Светланская,111",НВВО,2021,11,629.46
"Светланская,111",НВВО,2021,12,610.09
"Светланская,111",НВВО,2022,1,919.98
"Светланская,111",ТЭ,2021,1,73006.02
"Светланская,111",ТЭ,2021,2,90216.55
"Светланская,111",ТЭ,2021,3,76691.89
"Светланская,111",ТЭ,2021,4,52192.66
"Светланская,111",ТЭ,2021,5,43464.15
"Светланская,111",ТЭ,2021,6,19810.69
"Светланская,111",ТЭ,2021,12,41622.71
"Светланская,111",ТЭ,2022,1,60317.34
"Светланская,111",ХВС,2021,1,1319.52
"Светланская,111",ХВС,2021,2,956.65
"Светланская,111",ХВС,2021,3,1286.53
"Светланская,111",ХВС,2021,4,1550.44
"Светланская,111",ХВС,2021,5,1154.58
"Светланская,111",ХВС,2021,6,2012.26
"Светланская,111",ХВС,2021,7,1814.34
"Светланская,111",ХВС,2021,8,1691.96
"Светланская,111",ХВС,2021,9,2301.94
"Светланская,111",ХВС,2021,10,2234.23
"Светланская,111",ХВС,2021,11,2193.61
"Светланская,111",ХВС,2021,12,2132.68
"Светланская,111",ХВС,2022,1,3215.94
"Светланская,111",ЭЭ,2021,1,47032.75
"Светланская,111",ЭЭ,2021,2,47543.88
"Светланская,111",ЭЭ,2021,3,34939.68
"Светланская,111",ЭЭ,2021,4,50984.03
"Светланская,111",ЭЭ,2021,5,34863.2
"Светланская,111",ЭЭ,2021,6,23481.78
"Светланская,111",ЭЭ,2021,7,37691.51
"Светланская,111",ЭЭ,2021,8,50198.81
"Светланская,111",ЭЭ,2021,9,74018.45
"Светланская,111",ЭЭ,2021,10,64296.21
"Светланская,111",ЭЭ,2021,11,57844.47
"Светланская,111",ЭЭ,2021,12,48281.78
"Светланская,69",ВО,2021,2,1499.04
"Светланская,69",ВО,2021,3,4622.01
"Светланская,69",ВО,2021,4,571.01
"Светланская,69",ВО,2021,5,642.38
"Светланская,69",ВО,2021,6,-3819.1800000000003
"Светланская,69",ВО,2021,8,1289.75
"Светланская,69",ВО,2021,10,1529.12
"Светланская,69",ВО,2021,11,716.17
"Светланская,69",ВО,2021,12,619.39
"Светланская,69",НВВО,2021,4,285.7
"Светланская,69",НВВО,2021,5,321.41
"Светланская,69",НВВО,2021,6,1151.6999999999998
"Светланская,69",НВВО,2021,8,654.45
"Светланская,69",НВВО,2021,10,765.04
"Светланская,69",НВВО,2021,11,358.31
"Светланская,69",НВВО,2021,12,309.89
"Светланская,69",ССВ,2021,4,1142.02
"Светланская,69",ССВ,2021,5,1284.77
"Светланская,69",ССВ,2021,6,4603.74
"Светланская,69",ССВ,2021,8,2616.1
"Светланская,69",ССВ,2021,10,3058.25
"Светланская,69",ССВ,2021,11,1432.34
"Светланская,69",ССВ,2021,12,1238.78
"Светланская,69",ТЭ,2021,2,36521.09
"Светланская,69",ТЭ,2021,3,88980.57
"Светланская,69",ТЭ,2021,4,32267.62
"Светланская,69",ТЭ,2021,5,32957.11
"Светланская,69",ТЭ,2021,6,14714.77
"Светланская,69",ТЭ,2021,12,20737.14
"Светланская,69",ХВС,2021,2,791.71
"Светланская,69",ХВС,2021,3,2441.1
"Светланская,69",ХВС,2021,4,1055.62
"Светланская,69",ХВС,2021,5,1187.57
"Светланская,69",ХВС,2021,6,1022.63
"Светланская,69",ХВС,2021,8,2332.41
"Светланская,69",ХВС,2021,10,2674.31
"Светланская,69",ХВС,2021,11,1252.52
"Светланская,69",ХВС,2021,12,1083.26
"Светланская,69",ЭЭ,2021,2,28308.64
"Светланская,69",ЭЭ,2021,3,52784.41
"Светланская,69",ЭЭ,2021,4,29199.75
"Светланская,69",ЭЭ,2021,5,25243.65
"Светланская,69",ЭЭ,2021,6,22737.87
