Направление расходов,Наименование вида расходов,Год проведения,Месяц проведения,Конечный остаток
"Светланская,73",ТЭ,2020,2,268247.83
"Светланская,73",ТЭ,2020,3,117093.29
"Светланская,73",ТЭ,2020,4,98900.09
"Светланская,73",ТЭ,2020,5,68012.9
"Светланская,73",ТЭ,2020,6,17069.11
"Светланская,73",ТЭ,2020,7,2910.53
"Светланская,73",ТЭ,2020,8,11514.96
"Светланская,73",ТЭ,2020,9,12726.43
"Светланская,73",ТЭ,2020,10,7880.570000000001
"Светланская,73",ТЭ,2020,11,31097.43
"Светланская,73",ТЭ,2020,12,90607.18
"Светланская,73",ХВС,2020,1,1578.6
"Светланская,73",ХВС,2020,3,1578.6
"Светланская,73",ХВС,2020,4,1578.6
"Светланская,73",ХВС,2020,8,1807.26
"Светланская,73",ХВС,2020,9,2309.16
"Светланская,73",ХВС,2020,10,2210.2
"Светланская,73",ХВС,2020,11,1880.32
"Светланская,73",ХВС,2020,12,725.74
"Светланская,73",ЭЭ,2020,1,59203.98
"Светланская,73",ЭЭ,2020,2,21677.44
"Светланская,73",ЭЭ,2020,3,50263.51
"Светланская,73",ЭЭ,2020,4,30896.83
"Светланская,73",ЭЭ,2020,5,29224.1
"Светланская,73",ЭЭ,2020,6,28713.71
"Светланская,73",ЭЭ,2020,7,18083.12
"Светланская,73",ЭЭ,2020,8,29625.13
"Светланская,73",ЭЭ,2020,9,60810.29
"Светланская,73",ЭЭ,2020,10,44972.32
"Светланская,73",ЭЭ,2020,11,46959.85
"Светланская,73",ЭЭ,2020,12,31097.67
"Светланская,73А",ВО,2020,1,196.56
"Светланская,73А",ВО,2020,3,278.46
"Светланская,73А",ВО,2020,4,245.7
"Светланская,73А",ВО,2020,5,49.14
"Светланская,73А",ВО,2020,6,65.52
"Светланская,73А",ВО,2020,7,98.28
"Светланская,73А",ВО,2020,8,352.57
"Светланская,73А",ВО,2020,9,374.81
"Светланская,73А",ВО,2020,10,589.0
"Светланская,73А",ВО,2020,11,401.58
"Светланская,73А",ВО,2020,12,294.49
"Светланская,73А",ТЭ,2020,2,64388.72
"Светланская,73А",ТЭ,2020,3,34621.89
"Светланская,73А",ТЭ,2020,4,30776.41
"Светланская,73А",ТЭ,2020,5,22688.36
"Светланская,73А",ТЭ,2020,6,19859.33
"Светланская,73А",ТЭ,2020,7,61.55
"Светланская,73А",ТЭ,2020,8,209.53
"Светланская,73А",ТЭ,2020,9,229.44
"Светланская,73А",ТЭ,2020,10,140.49
"Светланская,73А",ТЭ,2020,11,250.81
"Светланская,73А",ТЭ,2020,12,18350.28
"Светланская,73А",ХВС,2020,1,378.86
"Светланская,73А",ХВС,2020,3,536.72
"Светланская,73А",ХВС,2020,4,473.58
"Светланская,73А",ХВС,2020,5,94.72
"Светланская,73А",ХВС,2020,6,126.29
"Светланская,73А",ХВС,2020,7,31.58
"Светланская,73А",ХВС,2020,8,655.6
"Светланская,73А",ХВС,2020,9,461.83
"Светланская,73А",ХВС,2020,10,725.74
"Светланская,73А",ХВС,2020,11,494.82
"Светланская,73А",ХВС,2020,12,362.87
"Светланская,73А",ЭЭ,2020,1,6883.6
"Светланская,73А",ЭЭ,2020,2,7536.95
"Светланская,73А",ЭЭ,2020,3,29343.78
"Светланская,73А",ЭЭ,2020,4,22973.37
"Светланская,73А",ЭЭ,2020,5,19871.33
"Светланская,73А",ЭЭ,2020,6,11888.77
"Светланская,73А",ЭЭ,2020,7,30101.93
"Светланская,73А",ЭЭ,2020,8,9087.62
"Светланская,73А",ЭЭ,2020,9,27005.4
"Светланская,73А",ЭЭ,2020,10,8407.82
"Светланская,73А",ЭЭ,2020,11,11782.45
"Светланская,73А",ЭЭ,2020,12,11767.03
"Седова,23",ЭЭ,2020,1,215.77
"Седова,23",ЭЭ,2020,2,177.52
"Седова,23",ЭЭ,2020,3,166.68
"Седова,23",ЭЭ,2020,4,176.86
"Седова,23",ЭЭ,2020,5,195.62
"Седова,23",ЭЭ,2020,6,179.72
"Седова,23",ЭЭ,2020,7,195.17
"Седова,23",ЭЭ,2020,8,200.93
"Седова,23",ЭЭ,2020,9,193.72
"Седова,23",ЭЭ,2020,10,224.0
"Седова,23",ЭЭ,2020,11,171.22
"Седова,23",ЭЭ,2020,12,176.92
"Семеновская,29а",ЭЭ,2020,1,283.46
"Семеновская,29а",ЭЭ,2020,2,272.48
"Семеновская,29а",ЭЭ,2020,3,1058.88
"Семеновская,29а",ЭЭ,2020,4,329.17
"Семеновская,29а",ЭЭ,2020,5,289.52
"Семеновская,29а",ЭЭ,2020,6,264.31
"Семеновская,29а",ЭЭ,2020,7,306.1
"Семеновская,29а",ЭЭ,2020,8,324.11
"Семеновская,29а",ЭЭ,2020,9,354.27
"Семеновская,29а",ЭЭ,2020,10,318.43
"Семеновская,29а",ЭЭ,2020,11,336.63
"Семеновская,29а",ЭЭ,2020,12,259.94
"Советская,26",ВО,2020,1,227.87
"Советская,26",ВО,2020,2,240.19
"Советская,26",ВО,2020,3,253.54
"Советская,26",ВО,2020,4,253.54
"Советская,26",ВО,2020,5,293.57
"Советская,26",ВО,2020,6,266.88
"Советская,26",ВО,2020,7,266.88
"Советская,26",ВО,2020,8,720.58
"Советская,26",ВО,2020,9,333.6
"Советская,26",ВО,2020,10,266.88
"Советская,26",ВО,2020,11,186.82
"Советская,26",ВО,2020,12,333.6
"Советская,26",ГВС,2020,12,114.07
"Советская,26",ТЭ,2020,2,307875.25
"Советская,26",ТЭ,2020,3,283783.2
"Советская,26",ТЭ,2020,4,115489.84
"Советская,26",ТЭ,2020,5,215165.36
"Советская,26",ТЭ,2020,7,89412.63
"Советская,26",ТЭ,2020,10,165007.27000000002
"Советская,26",ТЭ,2020,11,166686.07
"Советская,26",ТЭ,2020,12,140214.39
"Советская,26",ХВС,2020,1,593.03
"Советская,26",ХВС,2020,2,627.91
"Советская,26",ХВС,2020,3,662.8
"Советская,26",ХВС,2020,4,662.8
"Советская,26",ХВС,2020,5,767.45
"Советская,26",ХВС,2020,6,697.68
"Советская,26",ХВС,2020,7,697.68
"Советская,26",ХВС,2020,8,1968.62
"Советская,26",ХВС,2020,9,911.4
"Советская,26",ХВС,2020,10,729.12
"Советская,26",ХВС,2020,11,510.38
"Советская,26",ХВС,2020,12,911.4
"Советская,26",ЭЭ,2020,1,75869.34
"Советская,26",ЭЭ,2020,2,76918.02
"Советская,26",ЭЭ,2020,3,68809.99
"Советская,26",ЭЭ,2020,4,63719.97
"Советская,26",ЭЭ,2020,5,59465.64
"Советская,26",ЭЭ,2020,6,51992.45
"Советская,26",ЭЭ,2020,7,43780.77
"Советская,26",ЭЭ,2020,8,44529.2
"Советская,26",ЭЭ,2020,9,44034.86
"Советская,26",ЭЭ,2020,10,59246.38
"Советская,26",ЭЭ,2020,11,53882.63
"Советская,26",ЭЭ,2020,12,79030.12
"Советская,27",ТЭ,2020,10,3548.01
"Фонтанная,19",ВО,2020,1,16.38
"Фонтанная,19",ВО,2020,3,32.76
"Фонтанная,19",ВО,2020,4,16.38
"Фонтанная,19",ВО,2020,6,32.76
"Фонтанная,19",ВО,2020,7,16.38
"Фонтанная,19",ВО,2020,8,62.25
"Фонтанная,19",ВО,2020,9,124.92
"Фонтанная,19",ВО,2020,10,62.46
"Фонтанная,19",ВО,2020,11,187.38
"Фонтанная,19",ВО,2020,12,207.47
"Фонтанная,19",ТЭ,2020,2,45211.33
"Фонтанная,19",ТЭ,2020,3,20065.94
"Фонтанная,19",ТЭ,2020,4,17346.64
"Фонтанная,19",ТЭ,2020,5,12540.05
"Фонтанная,19",ТЭ,2020,6,4305.18
"Фонтанная,19",ТЭ,2020,7,2507.08
"Фонтанная,19",ТЭ,2020,8,3753.35
"Фонтанная,19",ТЭ,2020,9,2284.54
"Фонтанная,19",ТЭ,2020,10,3588.26
"Фонтанная,19",ТЭ,2020,11,6807.5
"Фонтанная,19",ТЭ,2020,12,15204.88
"Фонтанная,19",ХВС,2020,1,31.57
"Фонтанная,19",ХВС,2020,3,63.14
"Фонтанная,19",ХВС,2020,4,31.57
"Фонтанная,19",ХВС,2020,6,63.14
"Фонтанная,19",ХВС,2020,7,31.57
"Фонтанная,19",ХВС,2020,8,32.78
"Фонтанная,19",ХВС,2020,9,65.98
"Фонтанная,19",ХВС,2020,10,32.99
"Фонтанная,19",ХВС,2020,11,98.96
"Фонтанная,19",ХВС,2020,12,51.31999999999999
"Фонтанная,19",ЭЭ,2020,1,1798.09
"Фонтанная,19",ЭЭ,2020,2,1377.24
"Фонтанная,19",ЭЭ,2020,3,1821.17
"Фонтанная,19",ЭЭ,2020,4,1451.45
"Фонтанная,19",ЭЭ,2020,5,923.12
"Фонтанная,19",ЭЭ,2020,6,818.05
"Фонтанная,19",ЭЭ,2020,7,2335.88
"Фонтанная,19",ЭЭ,2020,8,2645.53
"Фонтанная,19",ЭЭ,2020,9,1776.85
"Фонтанная,19",ЭЭ,2020,10,2180.72
"Фонтанная,19",ЭЭ,2020,11,1481.71
"Фонтанная,19",ЭЭ,2020,12,3053.39
"Чапаева,5А",ВО,2020,10,46.49
"Чапаева,5А",ХВС,2020,10,31.98
"Чапаева,5А",ЭЭ,2020,1,30824.83
"Чапаева,5А",ЭЭ,2020,2,28830.47
"Чапаева,5А",ЭЭ,2020,3,25126.28
"Чапаева,5А",ЭЭ,2020,4,17509.03
"Чапаева,5А",ЭЭ,2020,5,11117.54
"Чапаева,5А",ЭЭ,2020,6,831.62
"Чапаева,5А",ЭЭ,2020,7,121.82
"Чапаева,5А",ЭЭ,2020,8,215.16
"Чапаева,5А",ЭЭ,2020,9,175.1
"Чапаева,5А",ЭЭ,2020,10,107.67
"Чапаева,5А",ЭЭ,2020,11,10440.09
"Чапаева,5А",ЭЭ,2020,12,13840.04
п.Эгвекинот,ЭЭ,2020,1,20582.7
п.Эгвекинот,ЭЭ,2020,2,22668.9
п.Эгвекинот,ЭЭ,2020,3,19704.9
п.Эгвекинот,ЭЭ,2020,4,20776.5
п.Эгвекинот,ЭЭ,2020,5,23620.8
п.Эгвекинот,ЭЭ,2020,6,20132.4
п.Эгвекинот,ЭЭ,2020,7,27291.6
п.Эгвекинот,ЭЭ,2020,8,19845.0
п.Эгвекинот,ЭЭ,2020,9,26712.0
п.Эгвекинот,ЭЭ,2020,10,25332.3
п.Эгвекинот,ЭЭ,2020,11,24160.5
п.Эгвекинот,ЭЭ,2020,12,23650.2
пгт.Эгвекинот,ВО,2020,1,1756.3
пгт.Эгвекинот,ВО,2020,2,3514.81
пгт.Эгвекинот,ВО,2020,3,2940.49
пгт.Эгвекинот,ВО,2020,4,2532.73
пгт.Эгвекинот,ВО,2020,5,2366.18
пгт.Эгвекинот,ВО,2020,6,3227.65
пгт.Эгвекинот,ВО,2020,7,2653.33
пгт.Эгвекинот,ВО,2020,8,1435.79
пгт.Эгвекинот,ВО,2020,9,3801.97
пгт.Эгвекинот,ВО,2020,10,2910.35
пгт.Эгвекинот,ВО,2020,11,3801.97
пгт.Эгвекинот,ВО,2020,12,3514.81
пгт.Эгвекинот,ГВС,2020,1,1762.42
пгт.Эгвекинот,ГВС,2020,2,1626.59
пгт.Эгвекинот,ГВС,2020,3,1205.42
пгт.Эгвекинот,ГВС,2020,4,2047.76
пгт.Эгвекинот,ГВС,2020,5,1626.59
пгт.Эгвекинот,ГВС,2020,6,1626.59
пгт.Эгвекинот,ГВС,2020,7,1626.59
пгт.Эгвекинот,ГВС,2020,9,1837.84
пгт.Эгвекинот,ГВС,2020,10,1753.33
пгт.Эгвекинот,ГВС,2020,11,1837.84
пгт.Эгвекинот,ГВС,2020,12,1837.84
пгт.Эгвекинот,ТЭ,2020,1,90228.37
пгт.Эгвекинот,ТЭ,2020,2,117148.85
пгт.Эгвекинот,ТЭ,2020,3,122083.36
пгт.Эгвекинот,ТЭ,2020,4,110935.03
пгт.Эгвекинот,ТЭ,2020,5,100152.22
пгт.Эгвекинот,ТЭ,2020,6,84617.65
пгт.Эгвекинот,ТЭ,2020,7,40746.24
пгт.Эгвекинот,ТЭ,2020,8,15283.85
пгт.Эгвекинот,ТЭ,2020,9,44212.49
пгт.Эгвекинот,ТЭ,2020,10,55289.1
пгт.Эгвекинот,ТЭ,2020,11,68787.73
пгт.Эгвекинот,ТЭ,2020,12,85794.14
пгт.Эгвекинот,ХВС,2020,1,991.08
пгт.Эгвекинот,ХВС,2020,2,1651.8
пгт.Эгвекинот,ХВС,2020,3,1321.44
пгт.Эгвекинот,ХВС,2020,4,991.08
пгт.Эгвекинот,ХВС,2020,5,991.08
пгт.Эгвекинот,ХВС,2020,6,1486.62
пгт.Эгвекинот,ХВС,2020,7,1156.26
пгт.Эгвекинот,ХВС,2020,8,949.68
пгт.Эгвекинот,ХВС,2020,9,2089.3
пгт.Эгвекинот,ХВС,2020,10,1519.49
пгт.Эгвекинот,ХВС,2020,11,2089.3
пгт.Эгвекинот,ХВС,2020,12,1899.36
"пр-т50летОктября,89",ТЭ,2020,12,52336.84
"БогданаХмельницкого,52/2",ВО,2020,1,4.55
"БогданаХмельницкого,52/2",ВО,2020,2,5.35
"БогданаХмельницкого,52/2",ВО,2020,3,3.74
"БогданаХмельницкого,52/2",ВО,2020,4,4.28
"БогданаХмельницкого,52/2",ВО,2020,5,4.28
"БогданаХмельницкого,52/2",ВО,2020,8,3.48
"БогданаХмельницкого,52/2",ВО,2020,9,5.35
"БогданаХмельницкого,52/2",ВО,2020,10,2.67
"БогданаХмельницкого,52/2",ВО,2020,11,2.67
"БогданаХмельницкого,52/2",ВО,2020,12,2.67
"БогданаХмельницкого,52/2",ХВС,2020,1,4.72
"БогданаХмельницкого,52/2",ХВС,2020,2,5.56
"БогданаХмельницкого,52/2",ХВС,2020,3,3.89
"БогданаХмельницкого,52/2",ХВС,2020,4,4.45
"БогданаХмельницкого,52/2",ХВС,2020,5,4.45
"БогданаХмельницкого,52/2",ХВС,2020,8,3.84
"БогданаХмельницкого,52/2",ХВС,2020,9,5.9
"БогданаХмельницкого,52/2",ХВС,2020,10,2.95
"БогданаХмельницкого,52/2",ХВС,2020,11,2.95
"БогданаХмельницкого,52/2",ХВС,2020,12,2.95
БогданаХмельницкого52/2,ТЭ,2020,1,605.71
БогданаХмельницкого52/2,ТЭ,2020,2,605.71
БогданаХмельницкого52/2,ТЭ,2020,3,378.57
БогданаХмельницкого52/2,ТЭ,2020,4,530.0
БогданаХмельницкого52/2,ТЭ,2020,5,113.57
БогданаХмельницкого52/2,ТЭ,2020,10,257.46
БогданаХмельницкого52/2,ТЭ,2020,11,396.09
БогданаХмельницкого52/2,ТЭ,2020,12,534.72
БогданаХмельницкого52/2,ЭЭ,2020,1,122309.41
БогданаХмельницкого52/2,ЭЭ,2020,2,128002.93
БогданаХмельницкого52/2,ЭЭ,2020,3,125617.09
БогданаХмельницкого52/2,ЭЭ,2020,4,111541.68
БогданаХмельницкого52/2,ЭЭ,2020,5,99575.91
БогданаХмельницкого52/2,ЭЭ,2020,6,73004.37
БогданаХмельницкого52/2,ЭЭ,2020,7,73275.96
БогданаХмельницкого52/2,ЭЭ,2020,8,103780.07
БогданаХмельницкого52/2,ЭЭ,2020,9,81674.36
БогданаХмельницкого52/2,ЭЭ,2020,10,81075.4
БогданаХмельницкого52/2,ЭЭ,2020,11,62224.9
БогданаХмельницкого52/2,ЭЭ,2020,12,97794.0
"Верхнепортовая,44",ВО,2020,1,668.47
"Верхнепортовая,44",ВО,2020,2,13.27
"Верхнепортовая,44",ВО,2020,3,641.17
"Верхнепортовая,44",ВО,2020,4,804.97
"Верхнепортовая,44",ВО,2020,5,600.22
"Верхнепортовая,44",ВО,2020,6,518.32
"Верхнепортовая,44",ВО,2020,7,559.27
"Верхнепортовая,44",ВО,2020,8,2141.11
"Верхнепортовая,44",ВО,2020,9,-781.53
"Верхнепортовая,44",ВО,2020,10,490.18
"Верхнепортовая,44",ВО,2020,11,594.25
"Верхнепортовая,44",ВО,2020,12,603.17
"Верхнепортовая,44",ГВС,2020,1,67.26
"Верхнепортовая,44",ГВС,2020,2,67.26
"Верхнепортовая,44",ГВС,2020,3,67.26
"Верхнепортовая,44",ГВС,2020,4,67.26
"Верхнепортовая,44",ГВС,2020,5,67.26
"Верхнепортовая,44",ГВС,2020,6,67.26
"Верхнепортовая,44",ГВС,2020,7,67.26
"Верхнепортовая,44",ГВС,2020,8,70.07
"Верхнепортовая,44",ГВС,2020,9,70.07
"Верхнепортовая,44",ГВС,2020,10,70.07
"Верхнепортовая,44",ГВС,2020,11,70.07
"Верхнепортовая,44",ГВС,2020,12,70.07
"Верхнепортовая,44",ТЭ,2020,2,32247.95
"Верхнепортовая,44",ТЭ,2020,3,14521.58
"Верхнепортовая,44",ТЭ,2020,4,12653.92
"Верхнепортовая,44",ТЭ,2020,5,9629.88
"Верхнепортовая,44",ТЭ,2020,6,5154.07
"Верхнепортовая,44",ТЭ,2020,7,1826.86
"Верхнепортовая,44",ТЭ,2020,8,2454.08
"Верхнепортовая,44",ТЭ,2020,9,3680.11
"Верхнепортовая,44",ТЭ,2020,10,4754.4
"Верхнепортовая,44",ТЭ,2020,11,6275.81
"Верхнепортовая,44",ТЭ,2020,12,12064.04
"Верхнепортовая,44",ХВС,2020,1,1275.59
"Верхнепортовая,44",ХВС,2020,2,12.79
"Верхнепортовая,44",ХВС,2020,3,1222.97
"Верхнепортовая,44",ХВС,2020,4,1538.67
"Верхнепортовая,44",ХВС,2020,5,1144.05
"Верхнепортовая,44",ХВС,2020,6,986.2
"Верхнепортовая,44",ХВС,2020,7,1065.12
"Верхнепортовая,44",ХВС,2020,8,1133.41
"Верхнепортовая,44",ХВС,2020,9,1360.4499999999998
"Верхнепортовая,44",ХВС,2020,10,893.09
"Верхнепортовая,44",ХВС,2020,11,1085.54
"Верхнепортовая,44",ХВС,2020,12,1102.0300000000002
"Верхнепортовая,44",ЭЭ,2020,1,1750.6799999999998
"Верхнепортовая,44",ЭЭ,2020,2,3265.62
"Верхнепортовая,44",ЭЭ,2020,3,1773.48
"Верхнепортовая,44",ЭЭ,2020,4,1816.55
"Верхнепортовая,44",ЭЭ,2020,5,1702.5500000000002
"Верхнепортовая,44",ЭЭ,2020,6,3830.55
"Верхнепортовая,44",ЭЭ,2020,7,4522.15
"Верхнепортовая,44",ЭЭ,2020,8,4454.81
"Верхнепортовая,44",ЭЭ,2020,9,4282.56
"Верхнепортовая,44",ЭЭ,2020,10,4059.96
"Верхнепортовая,44",ЭЭ,2020,11,4900.01
"Верхнепортовая,44",ЭЭ,2020,12,2291.35
"Воронежская,154",ВО,2020,1,6522.79
"Воронежская,154",ВО,2020,2,4049.87
"Воронежская,154",ВО,2020,3,5044.85
"Воронежская,154",ВО,2020,4,5366.2300000000005
"Воронежская,154",ВО,2020,5,4886.86
"Воронежская,154",ВО,2020,6,3930.38
"Воронежская,154",ВО,2020,7,5128.31
"Воронежская,154",ВО,2020,8,7345.530000000001
"Воронежская,154",ВО,2020,9,6346.36
"Воронежская,154",ВО,2020,10,5271.620000000001
"Воронежская,154",ВО,2020,11,6102.86
"Воронежская,154",ВО,2020,12,4890.21
"Воронежская,154",ГВС,2020,7,3041.08
"Воронежская,154",ГВС,2020,8,602.4399999999999
"Воронежская,154",ГВС,2020,9,553.74
"Воронежская,154",ГВС,2020,10,294.53000000000003
"Воронежская,154",ТЭ,2020,1,75398.11
"Воронежская,154",ТЭ,2020,2,80109.49
"Воронежская,154",ТЭ,2020,3,69789.85
"Воронежская,154",ТЭ,2020,4,51071.64
"Воронежская,154",ТЭ,2020,5,34464.07
"Воронежская,154",ТЭ,2020,7,19050.37
"Воронежская,154",ТЭ,2020,8,4163.11
"Воронежская,154",ТЭ,2020,10,5818.94
"Воронежская,154",ТЭ,2020,11,29879.69
"Воронежская,154",ТЭ,2020,12,59704.57
"Воронежская,154",ХВС,2020,1,6221.76
"Воронежская,154",ХВС,2020,2,3167.0
"Воронежская,154",ХВС,2020,3,4396.08
"Воронежская,154",ХВС,2020,4,4793.070000000001
"Воронежская,154",ХВС,2020,5,4200.91
"Воронежская,154",ХВС,2020,6,3019.42
"Воронежская,154",ХВС,2020,7,4499.18
"Воронежская,154",ХВС,2020,8,5412.37
"Воронежская,154",ХВС,2020,9,5432.13
"Воронежская,154",ХВС,2020,10,4096.81
"Воронежская,154",ХВС,2020,11,5751.25
"Воронежская,154",ХВС,2020,12,4234.22
"Воронежская,154",ЭЭ,2020,1,555150.74
"Воронежская,154",ЭЭ,2020,2,525851.01
"Воронежская,154",ЭЭ,2020,3,513455.22
"Воронежская,154",ЭЭ,2020,4,579375.4600000001
"Воронежская,154",ЭЭ,2020,5,426096.23
"Воронежская,154",ЭЭ,2020,6,409097.19
"Воронежская,154",ЭЭ,2020,7,362801.6
"Воронежская,154",ЭЭ,2020,8,565503.4099999999
"Воронежская,154",ЭЭ,2020,9,443540.08
"Воронежская,154",ЭЭ,2020,10,367140.38
"Воронежская,154",ЭЭ,2020,11,390262.5500000001
"Воронежская,154",ЭЭ,2020,12,481188.92
"Горького,7",ТПЭС,2020,2,14498.15
"Дежнева,7",ЭЭ,2020,1,495158.27
"Дежнева,7",ЭЭ,2020,2,561786.3
"Дежнева,7",ЭЭ,2020,3,436882.2
"Дежнева,7",ЭЭ,2020,4,377568.0
"Дежнева,7",ЭЭ,2020,5,321126.6
"Дежнева,7",ЭЭ,2020,6,292558.2
"Дежнева,7",ЭЭ,2020,7,328827.3
"Дежнева,7",ЭЭ,2020,8,355672.8
"Дежнева,7",ЭЭ,2020,9,359534.7
"Дежнева,7",ЭЭ,2020,10,399370.99
"Дежнева,7",ЭЭ,2020,11,405462.71
"Дежнева,7",ЭЭ,2020,12,353537.1
Дежнева7,ВО,2020,1,1497.14
Дежнева7,ВО,2020,2,1120.37
Дежнева7,ВО,2020,3,1416.94
Дежнева7,ВО,2020,4,1581.69
Дежнева7,ВО,2020,5,1120.37
Дежнева7,ВО,2020,6,659.04
Дежнева7,ВО,2020,7,889.7
Дежнева7,ВО,2020,8,1153.32
Дежнева7,ВО,2020,9,1416.95
Дежнева7,ВО,2020,10,1297.41
Дежнева7,ВО,2020,11,1279.95
Дежнева7,ВО,2020,12,1515.79
Дежнева7,ГВС,2020,1,616.26
Дежнева7,ГВС,2020,2,613.87
Дежнева7,ГВС,2020,3,613.87
Дежнева7,ГВС,2020,4,3069.36
Дежнева7,ГВС,2020,5,3683.23
Дежнева7,ГВС,2020,6,1841.62
Дежнева7,ГВС,2020,7,3069.36
Дежнева7,ГВС,2020,8,3171.12
Дежнева7,ГВС,2020,9,3805.34
Дежнева7,ГВС,2020,10,3805.34
Дежнева7,ГВС,2020,11,3805.34
Дежнева7,ГВС,2020,12,4439.57
Дежнева7,ТЭ,2020,1,530189.63
Дежнева7,ТЭ,2020,2,310665.64
Дежнева7,ТЭ,2020,3,342161.96
Дежнева7,ТЭ,2020,4,278898.64
Дежнева7,ТЭ,2020,5,223524.25
Дежнева7,ТЭ,2020,6,153500.86
Дежнева7,ТЭ,2020,7,66768.77
Дежнева7,ТЭ,2020,8,3248.0
Дежнева7,ТЭ,2020,10,213007.87
Дежнева7,ТЭ,2020,11,329253.81
Дежнева7,ТЭ,2020,12,418687.95
Дежнева7,ХВС,2020,1,5476.09
Дежнева7,ХВС,2020,2,4119.19
Дежнева7,ХВС,2020,3,5242.61
Дежнева7,ХВС,2020,4,5367.43
Дежнева7,ХВС,2020,5,3495.08
Дежнева7,ХВС,2020,6,2122.01
Дежнева7,ХВС,2020,7,2746.13
Дежнева7,ХВС,2020,8,4306.32
Дежнева7,ХВС,2020,9,5311.12
Дежнева7,ХВС,2020,10,4804.08
Дежнева7,ХВС,2020,11,4705.82
Дежнева7,ХВС,2020,12,5598.22
"Зея,пер.Жуковский,15",ТЭ,2020,2,74480.83
"Зея,пер.Жуковский,15",ТЭ,2020,3,70849.9
"Зея,пер.Жуковский,15",ТЭ,2020,4,46550.52
"Зея,пер.Жуковский,15",ТЭ,2020,5,27930.31
"Зея,пер.Жуковский,15",ТЭ,2020,6,9310.1
"Зея,пер.Жуковский,15",ТЭ,2020,10,13965.15
"Зея,пер.Жуковский,15",ТЭ,2020,11,32585.36
"Зея,пер.Жуковский,15",ТЭ,2020,12,134996.51
"Зеяпер.Жуковский,15",ЭЭ,2020,1,93.36
"Зеяпер.Жуковский,15",ЭЭ,2020,2,59.58
"Зеяпер.Жуковский,15",ЭЭ,2020,3,66.2
"Зеяпер.Жуковский,15",ЭЭ,2020,7,107.46
"Зеяпер.Жуковский,15",ЭЭ,2020,8,105.38
"Зеяпер.Жуковский,15",ЭЭ,2020,9,163.04
"Зеяпер.Жуковский,15",ЭЭ,2020,10,97.67
"Зеяпер.Жуковский,15",ЭЭ,2020,11,132.44
"Зеяпер.Жуковский,15",ЭЭ,2020,12,144.94
"К.Маркса,36-20,кв.29",ТЭ,2020,12,12236.53
"К.Маркса36-20,кв.29",ГВС,2020,12,71.33
"Калинина,261",ВО,2020,1,442.26
"Калинина,261",ВО,2020,3,540.54
"Калинина,261",ВО,2020,4,442.26
"Калинина,261",ВО,2020,5,81.9
"Калинина,261",ВО,2020,6,81.9
"Калинина,261",ВО,2020,7,458.64
"Калинина,261",ВО,2020,8,1556.12
"Калинина,261",ВО,2020,9,615.75
"Калинина,261",ВО,2020,10,829.93
"Калинина,261",ВО,2020,11,963.79
"Калинина,261",ВО,2020,12,990.57
"Калинина,261",ТПЭС,2020,7,32790.96
"Калинина,261",ТЭ,2020,2,97570.19
"Калинина,261",ТЭ,2020,3,45432.83
"Калинина,261",ТЭ,2020,4,46326.99
"Калинина,261",ТЭ,2020,5,38406.86
"Калинина,261",ТЭ,2020,6,13183.72
"Калинина,261",ТЭ,2020,12,36041.22
"Калинина,261",ХВС,2020,1,852.45
"Калинина,261",ХВС,2020,3,1041.88
"Калинина,261",ХВС,2020,4,852.44
"Калинина,261",ХВС,2020,5,157.86
"Калинина,261",ХВС,2020,6,157.86
"Калинина,261",ХВС,2020,7,694.6
"Калинина,261",ХВС,2020,8,819.5
"Калинина,261",ХВС,2020,9,758.72
"Калинина,261",ХВС,2020,10,1022.63
"Калинина,261",ХВС,2020,11,1154.58
"Калинина,261",ХВС,2020,12,1220.55
"Калинина,261",ЭЭ,2020,1,5904.26
"Калинина,261",ЭЭ,2020,2,37255.74
"Калинина,261",ЭЭ,2020,3,21591.45
"Калинина,261",ЭЭ,2020,4,25069.75
"Калинина,261",ЭЭ,2020,5,20635.61
"Калинина,261",ЭЭ,2020,6,26937.72
"Калинина,261",ЭЭ,2020,7,26411.37
"Калинина,261",ЭЭ,2020,8,24757.22
"Калинина,261",ЭЭ,2020,9,32021.12
"Калинина,261",ЭЭ,2020,10,32535.13
"Калинина,261",ЭЭ,2020,11,36002.28
"Калинина,261",ЭЭ,2020,12,18094.34
"Калинина,95",ТЭ,2020,1,66042.94
"Калинина,95",ТЭ,2020,2,90132.09
"Калинина,95",ТЭ,2020,4,92607.42
"Калинина,95",ТЭ,2020,5,39460.77
"Калинина,95",ТЭ,2020,11,21016.17
"Калинина,95",ТЭ,2020,12,56057.17
"Калинина,95",ЭЭ,2020,1,1336.73
"Калинина,95",ЭЭ,2020,2,5393.33
"Калинина,95",ЭЭ,2020,3,2844.03
"Калинина,95",ЭЭ,2020,4,487.81
"Калинина,95",ЭЭ,2020,5,1379.04
"Калинина,95",ЭЭ,2020,6,1037.02
"Калинина,95",ЭЭ,2020,7,1709.26
"Калинина,95",ЭЭ,2020,8,1146.21
"Калинина,95",ЭЭ,2020,9,1508.69
"Калинина,95",ЭЭ,2020,10,2666.98
"Калинина,95",ЭЭ,2020,11,2855.26
"Калинина,95",ЭЭ,2020,12,2984.86
"КарлаМаркса,,д.16",О,2020,2,1840.13
"КарлаМаркса,,д.16",О,2020,3,1768.9
